Data Year,ID,Property Name,Address,ZIP Code,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location
2017,236345,The Private Residences at Ontario Place Condominium Association,10 East Ontario,60611,NEAR NORTH SIDE,Multifamily Housing,"572,908",1983,1,29,"34,563,594","8,392,064",,,,75,204.8,78.8,216.9,"6,836.4",11.9,41.893322,-87.62772,"(41.893322, -87.62772)"
2017,251563,Castellanos-CPS,2524 S Central Ave,60623,AUSTIN,K-12 School,"84,116",1903,1,35,"1,453,094","3,366,431",,,,57.3,96.3,65.5,104.9,447.5,5.3,41.869894,-87.764317,"(41.869894, -87.764317)"
2017,251451,Madero Middl-CPS,3202 W 28th St,60623,SOUTH LAWNDALE,K-12 School,"62,071",1996,1,19,"2,198,738","3,914,314",,,,98.5,177.4,105.2,184.5,614.4,9.9,41.840909,-87.705078,"(41.840909, -87.705078)"
2017,251228,444 North Wells Street,444 North Wells Street,60654,NEAR NORTH SIDE,Office,"73,332",1903,1,92,"3,180,397",,,,,43.4,136.2,45.6,143.1,588,8,41.89053894,-87.6340678,"(41.89053894, -87.6340678)"
2017,105673,Holiday Inn Downtown Chicago,506 W Harrison St.,60607,NEAR WEST SIDE,Hotel,"150,937",1967,1,52,"6,298,126","8,808,748",,,,100.1,192.3,105.7,200.6,"1,632.4",10.8,41.87399385,-87.651678,"(41.87399385, -87.651678)"
2017,251505,Hawthorne El-CPS,3319 N Clifton Ave,60657,LAKE VIEW,K-12 School,"71,199",1954,1,85,"1,342,983","3,597,402",,,,69.4,112.3,79,122.4,439.4,6.2,41.94231102,-87.65755857,"(41.94231102, -87.65755857)"
2017,132823,Bria of Forest Edge,8001 S. Western Avenue,60620,ASHBURN,Senior Care Community,"72,786",1963,1,1,"5,721,856","12,818,441",,,,254.7,431.8,269.4,446.7,"1,738.8",23.9,41.74785085,-87.6824488,"(41.74785085, -87.6824488)"
2017,252072,641 W Lake,641 W Lake Street,60661,NEAR WEST SIDE,Office,"112,458",1903,1,99,"1,978,868","1,920,031",,,,34.7,73.2,37.2,76,467.9,4.2,41.88538531,-87.6445013,"(41.88538531, -87.6445013)"
2017,101038,FBI Chicago,2111 W. Roosevelt Rd.,60608,NEAR WEST SIDE,Office,"458,947",2006,1,96,"26,360,982","9,055,160",,,"15,047",77.2,201.1,79.2,202.7,"5,356.1",11.7,41.86578401,-87.67979313,"(41.86578401, -87.67979313)"
2017,254387,The Hensley,707 N Wells,60654,Near North Side,Multifamily Housing,"90,344",2016,1,8,"3,547,876","5,426,206",,,,99.3,173,103.4,177.3,878.5,9.7,41.8921691,-87.63413579,"(41.8921691, -87.63413579)"
2017,251522,CuffeMathSnc-CPS,8324 S Racine Ave,60620,AUBURN GRESHAM,K-12 School,"82,120",2003,1,32,"3,474,781","3,383,555",,,,83.5,176.1,89.8,181.9,822.2,10,41.74243045,-87.65386181,"(41.74243045, -87.65386181)"
2017,112078,Cumberland Crossing Condominium Association,5555 N. Cumberland Ave.,60656,NORWOOD PARK,Multifamily Housing,"131,929",2000,1,78,"2,994,061","6,309,886",,,,70.5,121.5,75.2,125.7,888.7,6.7,41.97098435,-87.80359537,"(41.97098435, -87.80359537)"
2017,103782,Warwick Allerton Hotel Chicago,701 N. Michigan Ave.,60611,NEAR NORTH SIDE,Hotel,"300,000",1924,1,25,"16,738,368","27,928,801",,,,148.9,272.9,153.7,277,"4,578.3",15.3,41.895221,-87.624214,"(41.895221, -87.624214)"
2017,251383,Mcnair Acade-CPS,4820 W Walton St,60651,AUSTIN,K-12 School,"98,596",2001,1,57,"3,526,800","2,143,357",,,,57.5,135.1,60.6,138.4,765.9,7.8,41.89802143,-87.7469857,"(41.89802143, -87.7469857)"
2017,156840,One Superior Place,1 W Superior St.,60654,NEAR NORTH SIDE,Multifamily Housing,"657,140",1999,1,75,"18,483,125","39,609,263",,,,88.4,151.6,95.1,160,"5,521.3",8.4,41.89526506,-87.62898937,"(41.89526506, -87.62898937)"
2017,241410,Brownstone Condominium: 1440 North State Street,1440 North State Street,60610,NEAR NORTH SIDE,Multifamily Housing,"205,919",1974,1,88,"4,102,490","7,458,097",,,,56.1,100.6,60.5,105.2,"1,154.7",5.6,41.90899574,-87.62922625,"(41.90899574, -87.62922625)"
2017,242537,James Kilmer Condo Association,1560 North Sandburg Terrace,60610,NEAR NORTH SIDE,Multifamily Housing,"750,266",1971,2,65,"17,069,270","37,094,500",,,,72.2,123.4,76.9,128.8,"5,126.3",6.8,41.9104154,-87.63270387,"(41.9104154, -87.63270387)"
2017,253904,Vanguard Lofts Condominium Association,1250 W. Van Buren St.,60607,NEAR WEST SIDE,Multifamily Housing,"117,100",1927,1,21,"3,619,955","5,848,508",,,,80.9,149.5,85.2,154.4,980,8.4,41.87399385,-87.651678,"(41.87399385, -87.651678)"
2017,114282,Wave Lakeview Apartments,420 W Belmont,60657,LAKE VIEW,Multifamily Housing,"220,000",1969,1,26,"4,419,031","19,543,098",,,,108.9,156.3,117.3,165.1,"1,855.1",8.4,41.94057954,-87.6404315,"(41.94057954, -87.6404315)"
2017,252043,Renee Granville-Grossman Residential Commons,6031 South Ellis Avenue,60637,WOODLAWN,Residence Hall/Dormitory,"338,679",2009,1,33,"11,100,280","590,000","19,237,727","9,728,040",,120,201.8,124.7,207.7,"3,873.7",11.4,41.785279,-87.601124,"(41.785279, -87.601124)"
2017,152378,C4901DRE (22116),4901 S DREXEL BLVD,60615,KENWOOD,Multifamily Housing,"86,600",1960,1,54,"2,678,277","2,343,635",,,,58,125.5,62,136.7,619.7,7.2,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2017,251338,Thomas P. Levan Center,2322 N. Kenmore,60614,LINCOLN PARK,College/University,"52,477",1923,1,,"3,638,980","3,433,903",,,,134.8,286.4,143.3,294.9,855.2,16.3,41.92408465,-87.65537041,"(41.92408465, -87.65537041)"
2017,252309,Nathalie Salmon House,7320 N Sheridan Rd,60626,ROGERS PARK,Multifamily Housing,"51,000",1994,1,82,"1,022,798","2,105,809",,,,61.3,106.3,65.2,110.3,301,5.9,42.01453833,-87.66446285,"(42.01453833, -87.66446285)"
2017,103804,190 N. State Street,190 N. State Street,60601,LOOP,Office,"230,000",1917,1,87,"11,378,945",,,,,49.5,155.3,49.5,155.3,"2,103.9",9.1,41.88540707,-87.62843983,"(41.88540707, -87.62843983)"
2017,252123,Gary Comer Youth Center,7200 South Ingleside,60619,GREATER GRAND CROSSING,Other,"80,000",2006,1,,"5,256,210","1,878,025",,,,89.2,231,91.5,232.2,"1,071.6",13.4,41.76400303,-87.60189552,"(41.76400303, -87.60189552)"
2017,130379,444 North Wabash,444 North Wabash,60611,NEAR NORTH SIDE,Office,"57,780",1895,1,,"4,165,114","4,123,186",,,,143.4,301.3,150.3,312.2,989.1,17.1,41.89014125,-87.62668588,"(41.89014125, -87.62668588)"
2017,175172,Dr King Legacy Apartments,"3816 W. 16th St., Chicago, IL 60623",60623,NORTH LAWNDALE,Multifamily Housing,"62,631",2011,1,100,"945,339","286,562",,,,19.7,52.2,21.1,56,190,3,41.84725035,-87.71737883,"(41.84725035, -87.71737883)"
2017,101834,One North Franklin,1 N. Franklin,60606,LOOP,Office,"716,245",1991,1,88,"36,421,974",,,,"16,560",50.9,159.7,52.6,165.3,"6,735.5",9.4,41.88230828,-87.6349623,"(41.88230828, -87.6349623)"
2017,174167,The Pattington,660-700 W Irving Park Rd,60613,UPTOWN,Multifamily Housing,"206,933",1904,1,99,"2,022,098","9,913,776",,,,57.7,81,62.7,86.2,900.4,4.4,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
2017,173724,Arthur J. Schmitt Academic Center,2320 N. Kenmore,60614,LINCOLN PARK,College/University,"164,408",1967,1,,"4,622,670","11,570,187",,,,98.5,162.2,107.8,172,"1,469.3",8.9,41.92408465,-87.65537041,"(41.92408465, -87.65537041)"
2017,101766,181 West Madison,181 W Madison Street,60602,LOOP,Office,"1,082,248",1990,1,75,"75,588,083",,,,"85,491",69.9,219.4,,,"13,982.2",12.9,41.88158551,-87.63338486,"(41.88158551, -87.63338486)"
2017,251739,North Grand-CPS,4330 W Wabansia Ave,60639,HUMBOLDT PARK,K-12 School,"205,094",2000,1,20,"12,730,711","10,606,024",,,,113.8,249.2,119.1,253.5,"2,917.2",14.2,41.911616,-87.735051,"(41.911616, -87.735051)"
2017,160293,Millennium Centre (33 West Ontario Condominium Association),33 W Ontario,60654,NEAR NORTH SIDE,Multifamily Housing,"1,043,204",2003,1,73,"24,604,434","29,368,105",,,,51.7,103.6,54.9,106.9,"6,109.1",5.9,41.89324294,-87.62922972,"(41.89324294, -87.62922972)"
2017,137157,LZ Products,2121 W 21st Street,60608,LOWER WEST SIDE,Wholesale Club/Supercenter,"72,000",1900,1,92,"576,239","1,062,834",,,,22.8,40.6,24.6,42.6,163,2.3,41.85370711,-87.67932199,"(41.85370711, -87.67932199)"
2017,159924,Twin Towers Apartments,1645-49 E 50th Street,60615,KENWOOD,Multifamily Housing,"217,600",1951,2,46,"6,590,009","11,619,806",,,,83.7,151.2,88.6,156.5,"1,835.6",8.4,41.80405125,-87.58442765,"(41.80405125, -87.58442765)"
2017,254377,Cicero & George,4800 W. George St.,60641,Belmont Cragin,Multifamily Housing,"76,764",2016,1,58,"2,532,816","964,353",,,,45.6,116.8,46.3,119,519.5,6.8,41.95364019,-87.7328657,"(41.95364019, -87.7328657)"
2017,160455,Infinite Chicago,28 E Jackson Blvd,60604,LOOP,Multifamily Housing,"215,000",1911,2,72,"5,847,649","8,487,011",,,,66.7,126.9,70.8,132.7,"1,532",7.1,41.878258,-87.626777,"(41.878258, -87.626777)"
2017,251329,McCabe Hall,900 W. Belden,60614,LINCOLN PARK,College/University,"58,406",1977,1,,"1,970,528","7,940,695",,,,169.7,248.7,185.7,265.5,786.1,13.5,41.9239719,-87.65154782,"(41.9239719, -87.65154782)"
2017,251394,Hale Element-CPS,6140 S Melvina Ave,60638,CLEARING,K-12 School,"99,233",1953,1,87,"1,305,931","4,191,282",,,,55.4,85.7,64.1,94.8,464.1,4.7,41.77825461,-87.77898519,"(41.77825461, -87.77898519)"
2017,161901,Higgins C A-CPS,11710 S Morgan St,60643,WEST PULLMAN,K-12 School,"51,303",1950,1,57,"1,725,529","1,926,850",,,,71.2,145,76.5,153.1,421.4,8.2,41.68091744,-87.64744458,"(41.68091744, -87.64744458)"
2017,251947,BSLC,924 E. 57th St.,60637,HYDE PARK,Laboratory,"175,729",1993,1,,"28,049,404",,"82,409,882",,,628.6,"1,065.4",621.4,"1,056.8","10,658.1",60.7,41.79195215,-87.60279582,"(41.79195215, -87.60279582)"
2017,253952,Catherine Courts Condominium Association of Chicago (8439-8503 W. Catherine Ave),8439-8503 W. Catherine Ave,60656,OHARE,Multifamily Housing,"149,754",1960,1,79,"2,086,998","9,783,525",,,,79.3,112.4,83.9,116,905.5,6,41.97098435,-87.80359537,"(41.97098435, -87.80359537)"
2017,101409,238-Senior Suites of Kelvyn Park,2715 N. Cicero,60629,BELMONT CRAGIN,Senior Care Community,"76,000",2008,1,47,"1,937,607","4,669,200",,,,86.9,144.6,92.7,150.4,606.3,8,41.92039417,-87.75616669,"(41.92039417, -87.75616669)"
2017,113587,(IL584) - 1240 Lake Shore Drive,1240 N. Lake Shore Drive,60610,NEAR NORTH SIDE,Multifamily Housing,"142,528",1970,1,3,"6,062,568","6,251,521",,,,86.4,179.6,93.9,196.3,"1,453",10.2,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
2017,251530,Pasteur Elem-CPS,5825 S Kostner Ave,60629,WEST ELSDON,K-12 School,"121,425",1927,1,66,"2,478,929","3,663,295",,,,50.6,95.8,54.3,101.1,652.9,5.4,41.78617286,-87.73238001,"(41.78617286, -87.73238001)"
2017,117189,Benchmark Sherway Tower LP,4225 North Sheridan,60613,UPTOWN,Multifamily Housing,"158,600",1979,1,77,"1,278,005","13,008,530",,,,90.1,111.4,97.2,119,927.2,5.8,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
2017,160345,Lake View Towers,4550 N. Clarendon Ave.,60640,UPTOWN,Multifamily Housing,"451,653",1970,1,69,"10,150,396","34,623,876",,,,99.1,151.1,105.1,157.3,"3,715.8",8.2,41.96500457,-87.65054442,"(41.96500457, -87.65054442)"
2017,251557,Lavizzo Elem-CPS,137 W 108th Pl,60628,ROSELAND,K-12 School,"83,900",1999,1,30,"3,734,973","4,448,679",,,,97.5,195.5,104.3,201.4,926.9,11,41.697071,-87.626522,"(41.697071, -87.626522)"
2017,251234,100 E Huron CA,100 E. Huron Street,60611,NEAR NORTH SIDE,Multifamily Housing,"454,180",1991,1,24,"15,439,379","17,422,800",,,,72.4,147,76.8,153.2,"3,780.1",8.3,41.894958,-87.625332,"(41.894958, -87.625332)"
2017,251583,Holden Eleme-CPS,1104 W 31st St,60608,BRIDGEPORT,K-12 School,"99,762",1890,1,40,"1,563,443","6,083,414",,,,76.7,113.2,85.6,122.7,612.2,6.1,41.8383138,-87.65432099,"(41.8383138, -87.65432099)"
2017,244600,One Museum Park West Condominium Association,1201 S Prairie Ave,60605,NEAR SOUTH SIDE,Multifamily Housing,"651,328",2008,1,45,"18,805,385","31,696,836",,,,77.5,141.8,81.9,146.3,"5,160.6",7.9,41.86712211,-87.62162242,"(41.86712211, -87.62162242)"
2017,160419,Caroline Hedger Apartment,6400 N. Sherdian Rd,60626,ROGERS PARK,Multifamily Housing,"255,892",1970,1,100,"6,375,411","1,663,668",,,,31.4,85.1,31.4,85.1,"1,267.1",5,41.99842087,-87.66122515,"(41.99842087, -87.66122515)"
2017,101954,Garland Building,111 N. Wabash Avenue,60602,LOOP,Office,"259,000",1914,1,31,"18,456,924","15,774,808",,,,132.2,287.7,137.4,292.6,"4,250.5",16.4,41.88357029,-87.62621336,"(41.88357029, -87.62621336)"
2017,251418,Hitch Elemen-CPS,5625 N Mcvicker Ave,60646,NORWOOD PARK,K-12 School,"82,050",1926,1,44,"2,954,875","1,146,126",,,,50,127.7,53.2,132.5,607.2,7.4,41.98409017,-87.7788465,"(41.98409017, -87.7788465)"
2017,175546,Shakespeare Building Corporation,2236 North Lincoln Park West,60614,LINCOLN PARK,Multifamily Housing,"94,600",1910,1,96,"1,159,254","4,185,362",,,,56.5,84.9,61.5,91.3,436.6,4.6,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
2017,103278,33 W. Huron Condominium Association,33 W. Huron Street,60654,NEAR NORTH SIDE,Multifamily Housing,"185,571",1998,1,99,"2,427,802","4,923,671",,,,39.6,68.9,42.3,72.4,710.4,3.8,41.89198218,-87.63699623,"(41.89198218, -87.63699623)"
2017,164787,Advocate Healthcare Center (Beverly Center),9831 South Western Avenue,60643,BEVERLY,Medical Office,"59,345",1985,1,35,"6,266,489",,,,,105.6,331.6,106.9,335.7,"1,158.6",19.5,41.71458844,-87.68148367,"(41.71458844, -87.68148367)"
2017,171880,"Noble Street Lofts Condominium Association, Inc.",515-517 N. Noble St.,60642,WEST TOWN,Multifamily Housing,"66,000",1990,1,58,"1,512,342","3,043,629",,,,69,120.4,72.9,124.9,441.3,6.7,41.89983093,-87.65764114,"(41.89983093, -87.65764114)"
2017,254296,Brompton,534-552 West Brompton,60657,Lake View,Multifamily Housing,"109,140",1924,1,92,"274,548","6,986,900",,,,66.5,75.1,73,81.9,421.9,3.9,41.9398563,-87.65846,"(41.9398563, -87.65846)"
2017,113335,Ravinia Lofts Condominium Association,2024-2030 S. Wabash Ave.,60616,NEAR SOUTH SIDE,Multifamily Housing,"61,500",1920,1,89,"1,248,662","2,304,294",,,,57.8,103.1,61.4,106.9,353.3,5.7,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
2017,173671,133 N Jefferson,133 N Jefferson,60661,NEAR WEST SIDE,Office,"83,000",1920,1,91,"1,832,367","2,154,190",,,,48,96.6,51.3,100,453.2,5.5,41.88402421,-87.64267401,"(41.88402421, -87.64267401)"
2017,105739,Silver Cloud Condominiums,5346 S. Cornell Ave,60615,HYDE PARK,Multifamily Housing,"131,462",1928,1,92,"2,136,359","4,511,835",,,,50.6,87.1,53.1,90.2,634.6,4.8,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2017,136830,Chevy Chase Nursing Ctr Inc,3400 S. Indiana Avenue,60616,DOUGLAS,Senior Care Community,"72,844",1977,1,5,"5,093,806","12,523,434",,,,241.8,376.3,254.7,389.2,"1,512.6",20.8,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
2017,129245,Millworks,2011 West Belmont,60618,NORTH CENTER,Multifamily Housing,"62,664",1994,1,79,"1,158,453","1,862,600",,,,48.2,89.3,50.1,91.2,313.1,5,41.94672055,-87.70319673,"(41.94672055, -87.70319673)"
2017,101757,IL0000FC-CHICAGO FEDERAL CTR,219 S DEARBORN,60604,LOOP,Mixed Use Property,"3,176,860",1975,1,88,"92,744,745","99,119,876",,,,60.4,124.4,63.8,127.9,"22,412.8",7.1,41.87881863,-87.62895341,"(41.87881863, -87.62895341)"
2017,135080,537 S. Dearborn St.,537 S. Dearborn St.,60605,LOOP,Multifamily Housing,"78,000",1892,1,60,"2,332,522","1,440,504",,,,48.4,113.3,51.3,118.6,507.8,6.5,41.86863212,-87.62730687,"(41.86863212, -87.62730687)"
2017,111695,399 Corporation,399 W. Fullerton Pkwy,60614,LINCOLN PARK,Multifamily Housing,"129,735",1928,1,87,"1,502,626","7,292,441",,,,67.8,95.4,73.8,101.9,665.2,5.1,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
2017,251249,Jackson Shore Coop Apartments Corp,5490 S. Shore Drive,60615,HYDE PARK,Multifamily Housing,"99,693",1918,1,99,"1,250,085","7,190,208",,,,84.7,115.1,92.2,123.2,613,6.1,41.79550968,-87.58121636,"(41.79550968, -87.58121636)"
2017,160067,InterContinental,505 N. Michigan Ave.,60611,NEAR NORTH SIDE,Hotel,"715,161",1929,1,36,"30,282,558","73,331,500",,,,144.9,240.6,151.4,246.8,"9,494.1",13.3,41.8912,-87.624091,"(41.8912, -87.624091)"
2017,250070,Bridgeport Homes,844 W 32ND STREET,60608,BRIDGEPORT,Multifamily Housing,"110,616",1943,1,53,"3,225,512","1,860,335",,,,46,109.2,48.3,112.7,695.2,6.3,41.83657783,-87.64816386,"(41.83657783, -87.64816386)"
2017,252324,Association House of Chicago,1116 N Kedzie Ave,60651,HUMBOLDT PARK,Office,"153,229",1922,1,89,"5,113,302","5,242,562",,,,67.6,140.7,73.1,147.6,"1,223.9",8,41.90151415,-87.70675593,"(41.90151415, -87.70675593)"
2017,251755,Rogers Eleme-CPS,7345 N WASHTENAW AVE,60645,WEST RIDGE,K-12 School,"59,810",1937,1,78,"1,360,425","2,512,730",,,,64.8,115.5,70,121.1,385,6.4,42.01509489,-87.69644878,"(42.01509489, -87.69644878)"
2017,251669,Monroe Eleme-CPS,3651 W Schubert Ave,60647,LOGAN SQUARE,K-12 School,"123,430",1905,1,53,"3,658,715","5,136,749",,,,71.3,136.8,77.1,142.9,949.3,7.7,41.92991773,-87.71918661,"(41.92991773, -87.71918661)"
2017,251891,Westinghouse-CPS,3301 W FRANKLIN BLVD,60624,HUMBOLDT PARK,K-12 School,"225,314",1990,1,14,"12,598,629","6,330,963",,,,84,205.1,86.7,206.9,"2,665.7",11.8,41.889761,-87.709911,"(41.889761, -87.709911)"
2017,101887,USG Building,550 W. Adams,60661,NEAR WEST SIDE,Office,"509,038",2006,1,88,"26,051,337","715,100",,,,52.6,162.2,54.8,169.1,"4,854.7",9.5,41.87954979,-87.64173979,"(41.87954979, -87.64173979)"
2017,175751,"750 Orleans, Inc.",750 N. Orleans St,60654,NEAR NORTH SIDE,Office,"74,458",1903,1,48,"5,696,928",,,,,76.5,240.2,81.3,255.4,"1,053.3",14.1,41.89611172,-87.63720777,"(41.89611172, -87.63720777)"
2017,251444,Gompers Fine-CPS,12302 S State St,60628,WEST PULLMAN,K-12 School,"75,744",1926,1,81,"1,777,014","2,557,150",,,,57.2,109.1,62.5,114.7,464.4,6.1,41.6700175,-87.62318785,"(41.6700175, -87.62318785)"
2017,101217,850 Eastwood,850 West Eastwood Avenue,60640,UPTOWN,Multifamily Housing,"244,164",1992,1,81,"4,562,277","13,514,707",,,,74,116.8,78.3,121.2,"1,561.4",6.4,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
2017,252319,Lakeside Terrace (7425 S. South Shore Dr.),7425 S. South Shore Dr.,60649,SOUTH SHORE,Multifamily Housing,"55,352",1926,1,1,"675,651","10,080,963",,,,194.3,229.6,211.4,248.5,660.4,11.9,41.76149298,-87.55802925,"(41.76149298, -87.55802925)"
2017,116462,228-Senior Suites of South Shore,2355 East 67th Street,60649,SOUTH SHORE,Senior Care Community,"71,586",1998,1,51,"1,887,826","4,950,700",,,,95.5,155.4,103.3,164.1,612,8.5,41.76259226,-87.57231648,"(41.76259226, -87.57231648)"
2017,251414,WadsworthDumas-CPS,6650 S Ellis Ave,60637,WOODLAWN,K-12 School,"64,558",1963,1,45,"1,686,928","3,623,087",,,,82.3,141,91.1,150.3,504.3,7.8,41.77374217,-87.60122846,"(41.77374217, -87.60122846)"
2017,251539,Sayre Langua-CPS,1850 N NEWLAND AVE,60707,AUSTIN,K-12 School,"79,775",1925,1,85,"1,262,872","3,933,497",,,,65.1,101.5,72.3,109,442.4,5.5,41.91381019,-87.79937575,"(41.91381019, -87.79937575)"
2017,242162,The Caravel,635 North Dearborn Street,60654,NEAR NORTH SIDE,Multifamily Housing,"212,000",2003,1,79,"4,005,094","11,635,644",,,,73.8,117,79.1,122.5,"1,358.5",6.4,41.89353083,-87.62967379,"(41.89353083, -87.62967379)"
2017,172529,One East 14th Place,5 E. 14th Place,60605,NEAR SOUTH SIDE,Multifamily Housing,"155,299",2000,1,83,"4,355,135","2,805,289",,,,46.1,107,49.4,112.9,954.2,6.1,41.86215282,-87.62699452,"(41.86215282, -87.62699452)"
2017,113745,The Sexton Condominium Association,360 W. Illinois Street,60654,NEAR NORTH SIDE,Multifamily Housing,"391,514",1915,1,50,"10,481,101","13,063,491",,,,60.1,119.1,63,122.6,"2,631.8",6.7,41.89075805,-87.63753056,"(41.89075805, -87.63753056)"
2017,252025,CICS Ralph Ellison,1817 W. 80th St.,60620,AUBURN GRESHAM,K-12 School,"55,000",1920,1,1,"4,487,855","5,929,775",,,,189.4,369.4,189.8,367.7,"1,144.7",20.8,41.74798696,-87.66912817,"(41.74798696, -87.66912817)"
2017,240429,The Buckingham Condominium Association,360 E Randolph Street,60601,LOOP,Multifamily Housing,"506,142",1981,1,14,"27,028,359","5,435,581",,,,64.1,179,69,193.7,"5,286.1",10.4,41.884817,-87.61795883,"(41.884817, -87.61795883)"
2017,251551,Murphy Eleme-CPS,3539 W Grace St,60618,IRVING PARK,K-12 School,"85,287",1924,1,87,"1,661,138","3,215,083",,,,57.2,100.7,64.9,108.9,477.9,5.6,41.94963501,-87.71708956,"(41.94963501, -87.71708956)"
2017,101815,"Magnolia Gardens, LLC",4845 4859 N Magnolia Ave,60640,UPTOWN,Multifamily Housing,"50,986",1916,1,77,"450,906","3,175,162",,,,71.1,93.2,77.1,99.7,252,4.9,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
2017,252069,Chicago South Loop Hotel,11 W. 26th Street,60616,DOUGLAS,Hotel,"102,640",2008,1,57,"6,145,773",,,,,59.9,188,62.4,195.8,"1,136.3",11.1,41.84555045,-87.62731921,"(41.84555045, -87.62731921)"
2017,158958,Jackson Park Hospital,7531-45 STONY-ISLAND AVE,60649,SOUTH SHORE,Hospital (General Medical & Surgical),"382,000",1932,6,54,"30,801,233","50,600,100",,,,213.1,392.3,,,"8,382.6",21.9,41.75763999,-87.585176,"(41.75763999, -87.585176)"
2017,158387,Courtyard Chicago Downtown Mag Mile,165 E Ontario St,60611,NEAR NORTH SIDE,Hotel,"286,929",2003,1,77,"9,929,722","10,451,427",,,,71,146.9,72.6,147.8,"2,391.1",8.3,41.89313049,-87.62306158,"(41.89313049, -87.62306158)"
2017,252125,2013-Chicago Downtown - Franklin/Madison (RR ONLY),1 South Franklin Street,60606,LOOP,Hotel,"140,633",2009,1,3,"7,735,932","11,594,416",,"2,880,420",,157.9,279.8,161.9,284,"2,198",15.6,41.88154158,-87.63527411,"(41.88154158, -87.63527411)"
2017,251301,Lincoln Park Tower Condominium Association,1960 N Lincoln Park West,60614,LINCOLN PARK,Multifamily Housing,"333,031",1967,1,15,"7,989,672","33,370,397",,,,124.2,180.5,134,191.3,"3,249.7",9.8,41.91805785,-87.63701176,"(41.91805785, -87.63701176)"
2017,251360,Armour Eleme-CPS,950 W 33rd Place,60608,BRIDGEPORT,K-12 School,"112,995",2014,1,93,"1,118,228","2,016,790",,,,27.7,49.8,28.1,50.8,313.9,2.8,41.83408724,-87.65006375,"(41.83408724, -87.65006375)"
2017,175727,130 S Jefferson,130 S Jefferson,60661,NEAR WEST SIDE,Office,"81,179",1893,1,56,"4,263,328","3,238,608",,,,92.4,206.8,96.6,210.5,960.3,11.8,41.88014008,-87.64262373,"(41.88014008, -87.64262373)"
2017,159983,Michigan Beach Apartments,7251 S. South Shore Drive,60649,SOUTH SHORE,Multifamily Housing,"175,950",1965,1,24,"3,880,440","21,163,441",,,,142.3,195.5,154.2,208,"1,841.6",10.5,41.76487407,-87.56085486,"(41.76487407, -87.56085486)"
