OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,TaxParcelIdentificationNumber,Location,CouncilDistrictCode,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),OtherFuelUse(kBtu),GHGEmissions(MetricTonsCO2e),GHGEmissionsIntensity(kgCO2e/ft2),DefaultData,Comment,ComplianceStatus,Outlier,2010 Census Tracts,Seattle Police Department Micro Community Policing Plan Areas,City Council Districts,SPD Beats,Zip Codes
28009,2015,Multifamily MR (5-9),Mid-Rise Multifamily,PLAZA ROYALE CONDOMINIUM,6817900000,"1001 QUEEN ANNE AVE N
SEATTLE, WA 98109
(47.62828712, -122.3570865)",7,MAGNOLIA / QUEEN ANNE,1970,1,6,"37,843",0,"37,843",Multifamily Housing,Multifamily Housing,"37,843",,,,,,95,39.3,46.4,71.9,84.6,"1,486,270","1,757,233",0,"162,789","555,461","9,308","930,833",0,53.31,1.35,Yes,,Compliant,,,50,,40,"18,390"
28014,2015,Multifamily LR (1-4),Low-Rise Multifamily,PLEASANT VALLEY PLAZA,6821100660,"3801 34TH AVE W
SEATTLE, WA 98199
(47.65439456, -122.4013372)",7,MAGNOLIA / QUEEN ANNE,1984,1,3,"35,787",0,"35,787",Multifamily Housing,Multifamily Housing,"35,787",,,,,,76,25.3,28.4,79.6,89.3,"906,909","1,017,382",0,"265,800","906,947",0,0,0,6.32,0.07,Yes,,Compliant,,,33,,27,"18,235"
28019,2015,NonResidential,Worship Facility,OUR LADY OF FATIMA CHURCH & RECTORY,6822100520,"3218 W BARRETT ST
SEATTLE, WA 98199
(47.64830867, -122.3999978)",7,MAGNOLIA / QUEEN ANNE,1953,1,2,"31,805",0,"31,805",Worship Facility,Worship Facility,"31,805",,,,,,15,47.4,59.6,74.5,89.8,"1,507,168","1,895,726",0,"110,572","377,287","11,299","1,129,897",0,62.64,1.92,Yes,,Compliant,,,33,,27,"18,235"
28020,2015,NonResidential,K-12 School,OUR LADY OF FATIMA SCHOOL & GYM,6822100520,"3301 W DRAVUS ST
SEATTLE, WA 98199
(47.64830867, -122.3999978)",7,MAGNOLIA / QUEEN ANNE,1953,1,1,"20,811",0,"20,811",K-12 School,K-12 School,"20,811",,,,,,82,57.6,71.7,112.9,130.4,"1,198,630","1,492,158",0,"152,984","522,002","6,766","676,649",0,39.58,1.79,Yes,,Compliant,,,33,,27,"18,235"
28022,2015,Multifamily LR (1-4),Low-Rise Multifamily,BLUE RIDGE APTS,6824100066,"9600 9TH AVE NW
SEATTLE, WA 98117
(47.69949844, -122.3683877)",6,BALLARD,1986,1,4,"28,328",0,"28,328",Multifamily Housing,Multifamily Housing,"28,328",,,,,,65,25,28,78.6,87.9,"708,928","793,041",0,"207,775","708,958",0,0,0,4.94,0.07,No,,Compliant,,,3,,32,"18,798"
28025,2015,Nonresidential COS,Non-Refrigerated Warehouse,CSC Meter Shop (G),6834700175,"1010 8TH AVE S
SEATTLE, WA 98134
(47.59455098, -122.3218127)",2,GREATER DUWAMISH,1967,1,2,"22,058",0,"22,058","Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,"12,644",Office,"7,286",,,,1,88,108.8,173.6,204.1,"1,754,069","2,168,416",0,"227,038","774,685","9,794","979,416",0,57.42,2.45,No,,Compliant,,,27,,22,"19,584"
28027,2015,Multifamily MR (5-9),Mid-Rise Multifamily,POINT ELLIOTT CONDOMINIUM,6837730000,"1661 HARBOR AVE SW
SEATTLE, WA 98126
(47.58839643, -122.380456)",1,SOUTHWEST,1998,1,6,"42,188",0,"42,188",Multifamily Housing,Multifamily Housing,"42,188",,,,,,,37.3,42,78.6,85.9,"1,573,089","1,773,675",0,"233,520","796,803","7,763","776,320",0,46.78,1.03,No,,Compliant,,,41,,49,"18,795"
28028,2015,Multifamily MR (5-9),Mid-Rise Multifamily,POINT NAUTICA CONDOMINIUM,6837740000,"1005 HARBOR AVE SW
SEATTLE, WA 98116
(47.5946761, -122.3849797)",1,SOUTHWEST,1998,1,6,"36,730",0,"36,730",Multifamily Housing,Multifamily Housing,"36,730",,,,,,,25.7,28.8,60.2,66.1,"942,962","1,059,178",0,"171,272","584,403","3,586","358,583",0,23.12,0.56,No,,Compliant,,,2,,49,"18,795"
28029,2015,NonResidential,Refrigerated Warehouse,PLYMOUTH POULTRY,7376600690,"4500 7TH AVE S
SEATTLE, WA 98108
(47.5625932, -122.3234604)",2,GREATER DUWAMISH,1970,1,1,"22,890",0,"22,890","Office, Refrigerated Warehouse",Refrigerated Warehouse,"43,452",Office,"2,890",,,,,204.8,196,600,572.5,"9,489,361","9,083,012",0,"2,502,113","8,537,564","9,522","952,151",0,110.09,3.2,No,,Compliant,,,22,,36,"18,388"
28030,2015,NonResidential,Other,SUNNY ARMS COOP,7376600720,"707 S SNOQUALMIE ST
SEATTLE, WA 98108
(47.56153967, -122.3236818)",2,GREATER DUWAMISH,1907,1,5,"36,000",0,"36,000",Other,Other,"36,000",,,,,,,31,38.1,54.5,63.8,"1,116,040","1,369,891",0,"110,728","377,821","7,382","738,235",0,41.84,1.12,No,,Compliant,,,22,,36,"18,388"
28033,2015,NonResidential,"Distribution Center
",PARK MANOR APTS LLC,7376600765,"601 S SNOQUALMIE ST
SEATTLE, WA 98108
(47.5615921, -122.32601929)",2,GREATER DUWAMISH,1971,1,1,"28,320",0,"28,320","Distribution Center, Parking",Distribution Center,"28,320",Parking,0,,,,30,64.2,74.5,144.8,155.6,"1,817,550","2,108,965",0,"307,310","1,048,584","7,690","769,010",0,48.15,1.54,No,,Compliant,,,22,,36,"18,388"
28035,2015,Multifamily LR (1-4),Low-Rise Multifamily,TRACY ANN APTS. - NORTH,4315700815,"6790 MURRAY AVE SW
SEATTLE, WA 98136
(47.54091865, -122.394345)",1,SOUTHWEST,1964,1,3,"26,498",0,"26,498","Multifamily Housing, Parking",Multifamily Housing,"25,898",Parking,600,,,,73,27.5,31,86.3,97.2,"712,149","801,617",0,"208,719","712,178",0,0,0,4.96,0.07,No,,Compliant,,,37,,51,"17,916"
28039,2015,Multifamily LR (1-4),Low-Rise Multifamily,OLYMPIC MANOR APTS & SHOPS,4319200655,"3504 SW WEBSTER ST
SEATTLE, WA 98126
(47.53588288, -122.3770386)",1,SOUTHWEST,1978,1,3,"28,683",0,"28,683",,,,,,,,,,40.2,44.2,98.7,110.3,"1,151,953","1,267,353",0,"227,487","776,218","3,758","375,767",0,25.37,0.77,No,,Compliant,,,37,,51,"19,581"
28045,2015,Multifamily MR (5-9),Mid-Rise Multifamily,TRESSA APARTMENTS BUILDING 1,4340200000,"14100 LINDEN AVE N
SEATTLE, WA 98133
(47.7317276, -122.34696198)",5,NORTHWEST,2010,1,6,"375,502","137,061","238,441","Multifamily Housing, Retail Store",Multifamily Housing,"352,633",Retail Store,"6,655",,,,,24.7,25.3,70.6,72.1,"8,890,235","9,094,326",0,"2,248,459","7,672,061","12,185","1,218,492",0,118.2,0.23,No,,Compliant,,116,6,1,33,"19,582"
28046,2015,Multifamily LR (1-4),Low-Rise Multifamily,LINDEN PARK CONDOMINIUM,4340300000,"13717 LINDEN AVE N
SEATTLE, WA 98133
(47.72829128, -122.3485027)",5,NORTHWEST,1982,1,3,"96,869",0,"96,869","Multifamily Housing, Parking",Multifamily Housing,"84,327",Parking,"10,034",,,,87,28.9,30.2,90.7,94.8,"2,436,403","2,545,414",0,"714,069","2,436,503",0,0,0,16.99,0.07,No,,Compliant,,116,6,1,32,"19,582"
28048,2015,Multifamily LR (1-4),Low-Rise Multifamily,MERIDIAN PLACE APTS (BLDGS E & F),4358700215,"1800 N 107TH ST
SEATTLE, WA 98133
(47.70705966, -122.335287)",5,NORTHWEST,1986,1,3,"51,908","9,863","42,045",Multifamily Housing,Multifamily Housing,"51,337",,,,,,72,24.6,26,77.3,81.5,"1,264,050","1,333,235",0,"370,472","1,264,103",0,0,0,8.81,0.07,No,,Compliant,,134,46,1,34,"19,582"
28049,2015,Multifamily LR (1-4),Low-Rise Multifamily,MERIDIAN PLACE APTS (BLDG A),4358700216,"10701 MERIDIAN AVE N
SEATTLE, WA 98133
(47.7070705, -122.3344336)",5,NORTHWEST,1987,1,4,"46,339","10,061","36,278",Multifamily Housing,Multifamily Housing,"42,842",,,,,,70,25.1,26.5,78.9,83.3,"1,076,693","1,135,932",0,"315,561","1,076,738",0,0,0,7.51,0.06,No,,Compliant,,134,46,1,34,"19,582"
28050,2015,Multifamily LR (1-4),Low-Rise Multifamily,MERIDIAN PLACE APTS (BLDG B),4358700220,"10711 MERIDIAN AVE N
SEATTLE, WA 98133
(47.70720418, -122.334641)",5,NORTHWEST,1987,1,4,"43,245","4,934","38,311",Multifamily Housing,Multifamily Housing,"43,288",,,,,,79,23.2,24.8,72.8,77.9,"1,004,253","1,073,692",0,"294,330","1,004,294",0,0,0,7,0.06,No,,Compliant,,134,46,1,34,"19,582"
28051,2015,Multifamily LR (1-4),Low-Rise Multifamily,MERIDIAN PLACE (BLDGS C & D),4358700225,"10721 MERIDIAN AVE N
SEATTLE, WA 98133
(47.70761852, -122.3351002)",5,NORTHWEST,1989,1,4,"56,800",0,"56,800",Multifamily Housing,Multifamily Housing,"59,039",,,,,,60,29.8,31.4,93.5,98.6,"1,757,541","1,853,632",0,"515,106","1,757,614",0,0,0,12.25,0.08,No,,Compliant,,134,46,1,34,"19,582"
28053,2015,NonResidential,Worship Facility,CONGREGATION BETH SHALOM,4361200005,"6800 35TH AVE NE
SEATTLE, WA 98115
(47.67808366, -122.2900312)",4,NORTHEAST,1955,1,1,"29,079",0,"29,079",Worship Facility,Worship Facility,"29,079",,,,,,81,29.4,34.1,65,69.9,"855,670","992,357",0,"138,920","474,016","3,817","381,674",0,23.58,0.74,No,,Compliant,,,55,,48,"18,792"
28064,2015,Multifamily LR (1-4),Low-Rise Multifamily,THE VILLAGE WEST APTS,4365700545,"2200 SW BARTON ST
SEATTLE, WA 98106
(47.52141906, -122.3625253)",1,DELRIDGE,1968,1,4,"40,940",0,"40,940",,,,,,,,,50,30.5,32.4,95.9,101.6,"1,250,592","1,324,891",0,"366,528","1,250,644",0,0,0,8.72,0.08,No,,Compliant,,,54,,14,"18,385"
28066,2015,NonResidential,Small- and Mid-Sized Office,OFFICE BUILDING,4385700325,"4020 E MADISON ST
SEATTLE, WA 98112
(47.63442612, -122.28053284)",3,EAST,1982,1,3,"28,848","9,616","19,232","Office, Parking",Office,"19,232",Parking,"9,616",,,,81,38.4,41.2,120.7,129.3,"738,990","792,236",0,"216,586","739,020",0,0,0,5.15,0.07,No,,Compliant,,,31,,6,"18,789"
28067,2015,Multifamily LR (1-4),Low-Rise Multifamily,COLONY SURF APTS,7377600010,"9551 RAINIER AVE S
SEATTLE, WA 98118
(47.52001884, -122.2601961)",2,SOUTHEAST,1967,1,4,"42,816",0,"42,816",Multifamily Housing,Multifamily Housing,"42,816",,,,,,54,30,33.3,94.2,104.7,"1,285,055","1,427,360",0,"376,628","1,285,108",0,0,0,8.96,0.08,No,,Compliant,,,52,,46,"18,800"
28068,2015,Multifamily HR (10+),High-Rise Multifamily,ROLLIN STREET,7398000000,"120 WESTLAKE AVE N
SEATTLE, WA 98109
(47.61911774, -122.33808136)",7,LAKE UNION,2007,1,11,"399,935","91,905","308,030",,,,,,,,,57,48,50.5,101.4,102.5,"14,364,074","15,112,645",0,"2,136,403","7,289,710","70,747","7,074,668",0,426.55,0.99,No,,Compliant,,,56,,10,"18,390"
28081,2015,NonResidential,Small- and Mid-Sized Office,BROWN BEAR CAR WASH,7442000545,"3977 LEARY WAY NW
SEATTLE, WA 98107
(47.65566658, -122.3621662)",6,BALLARD,1988,1,2,"20,535",0,"20,535","Distribution Center, Office",Office,"13,600",Distribution Center,"8,200",,,,6,90.7,100.8,216.3,227,"1,976,663","2,198,029",0,"370,233","1,263,286","7,134","713,429",0,46.7,2.01,No,,Compliant,,,20,,2,"18,386"
28086,2015,NonResidential,Other,ENVIRONMENTAL LAB - KING COUNTY,7442001430,"322 W EWING ST
SEATTLE, WA 98119
(47.65239905, -122.3616659)",7,MAGNOLIA / QUEEN ANNE,1985,1,2,"43,025",0,"43,025","Laboratory, Other",Laboratory,"29,527",Other,"13,498",,,,,232.4,266.2,515.9,551.5,"9,997,511","11,455,316",0,"1,640,688","5,598,260","43,995","4,399,484",0,272.68,5.78,No,,Compliant,,,50,,39,"19,575"
28089,2015,Multifamily HR (10+),High-Rise Multifamily,ROSS MANOR,7442700000,"1420 WESTERN AVE
SEATTLE, WA 98101
(47.60801141, -122.3403687)",7,DOWNTOWN,1984,1,12,"70,939",0,"70,939","Multifamily Housing, Retail Store",Multifamily Housing,"67,133",Retail Store,"3,806",,,,,44.7,51.2,115.3,133.6,"3,168,809","3,630,907",0,"680,086","2,320,550","8,484","848,355",0,61.23,0.72,No,,Compliant,,,14,,30,"18,081"
28476,2015,NonResidential,Non-Refrigerated Warehouse,NWCP MAYNARD,5367201155,"6100 6TH AVE S
SEATTLE, WA 98108
(47.54728272, -122.325775)",2,GREATER DUWAMISH,1965,1,1,"30,800",0,"30,800",Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,"30,800",,,,,,54,18.9,18.9,59.5,59.5,"583,205","583,205",0,"170,928","583,229",0,0,0,4.07,0.05,No,,Compliant,,,22,,37,"18,388"
28733,2015,Multifamily MR (5-9),Mid-Rise Multifamily,REGAL THORNTON (BLDG 2),8632880000,"337 NE THORNTON PL
SEATTLE, WA 98125
(47.70245165, -122.32503556)",5,NORTH,2008,1,7,"124,642",0,"124,642","Fast Food Restaurant, Multifamily Housing, Office, Other, Restaurant, Retail Store",Multifamily Housing,"110,172",Retail Store,"6,933",Restaurant,"3,389",,,45.2,46.7,142,146.8,"5,633,047","5,822,147",0,"1,650,951","5,633,279",0,0,0,39.27,0.12,No,,Compliant,,,46,,28,"19,579"
28734,2015,Multifamily MR (5-9),Mid-Rise Multifamily,REGAL THORNTON (BLDG 3),8632880000,"307 NE THORNTON PL
SEATTLE, WA 98125
(47.70244628, -122.32509658)",5,NORTH,2008,1,7,"120,520",0,"120,520","Multifamily Housing, Other, Restaurant",Multifamily Housing,"110,604",Other,"3,043",Restaurant,"2,159",,97,22.6,23.3,70.8,73.3,"2,612,378","2,701,554",0,"765,644","2,612,486",0,0,0,18.21,0.06,No,,Compliant,,,46,,28,"19,579"
28735,2015,Multifamily LR (1-4),Low-Rise Multifamily,BLDG 4 - CREEKSIDE APTS,8632880000,"400 NE THORNTON PL
SEATTLE, WA 98125
(47.7024765, -122.32480621)",5,NORTH,2008,1,4,"46,725",0,"46,725",Multifamily Housing,Multifamily Housing,"102,522",,,,,,1,133.2,147.4,218.2,239.1,"13,659,926","15,108,533",0,"1,125,048","3,838,823","98,213","9,821,262",0,548.37,11.38,No,,Compliant,High Outlier,,46,,28,"19,579"
28874,2015,Multifamily LR (1-4),Low-Rise Multifamily,CEDARVALE VILLAGE,2926049579,"11222 8TH AVE NE
SEATTLE, WA 98125
(47.710508, -122.3191134)",5,NORTH,1970,1,2,"30,984",0,"30,984",Multifamily Housing,Multifamily Housing,"30,984",,,,,,19,37.7,42.6,118.3,133.8,"1,167,813","1,320,749",0,"342,266","1,167,861",0,0,0,8.14,0.1,Yes,,Compliant,,122,46,1,28,"19,579"
29069,2015,Multifamily LR (1-4),Mixed Use Property,THE LAKESHORE,1180001715,"11448 RAINIER AVE S
SEATTLE, WA 98178
(47.50055703, -122.2204699)",2,SOUTHEAST,1995,1,3,"124,930",0,"124,930","Multifamily Housing, Senior Care Community",Multifamily Housing,"132,284",Senior Care Community,"132,284",,,,,26.2,26.9,62.4,64,"6,931,901","7,125,024",0,"1,294,674","4,417,611","25,145","2,514,475",0,164.34,1.16,No,,Compliant,,,,,,"18,230"
29125,2015,Multifamily MR (5-9),Mid-Rise Multifamily,MORRISON HOTEL LLC,939000040,"501 3RD AVE
SEATTLE, WA 98104
(47.60227087, -122.331392)",7,DOWNTOWN,1908,1,7,"159,840","19,980","139,860",Multifamily Housing,Multifamily Housing,"127,180",,,,,,1,115.7,128.3,248.1,268.2,"14,719,018","16,321,166",0,"2,257,379","7,702,497","70,168","7,016,839",0,426.36,2.46,No,,Compliant,High Outlier,,14,,20,"18,379"
29148,2015,Multifamily LR (1-4),Low-Rise Multifamily,RAINIER HOUSE,1480400051,"5270 RAINIER AVE S
SEATTLE, WA 98118
(47.55435501, -122.2811551)",2,SOUTHEAST,2008,1,4,"43,732",0,"43,732",Multifamily Housing,Multifamily Housing,"43,732",,,,,,8,79.4,95.6,124.2,142.2,"3,473,109","4,181,522",0,"250,543","854,890","26,183","2,618,255",0,145.02,3.23,No,,Compliant,,,11,,43,"18,800"
29170,2015,NonResidential,Mixed Use Property,CHIEF SEATTLE CLUB/MONTEREY LOFTS,1562700010,"410 2ND AVE
SEATTLE, WA 98104
(47.59901628, -122.33150773)",2,DOWNTOWN,1900,1,3,"22,168",0,"22,168","Multifamily Housing, Other - Entertainment/Public Assembly",Multifamily Housing,"11,084",Other - Entertainment/Public Assembly,"11,084",,,,,76.2,85.1,167.7,177.1,"1,689,631","1,887,572",0,"272,546","929,965","7,597","759,705",0,46.83,1.93,No,,Compliant,,,49,,20,"18,379"
29214,2015,NonResidential,Non-Refrigerated Warehouse,FRYE WHSES,7666204800,"1005 6TH AVE S
SEATTLE, WA 98134
(47.59343565, -122.3266241)",2,GREATER DUWAMISH,1922,1,1,"37,400",0,"37,400","Distribution Center, Non-Refrigerated Warehouse, Supermarket/Grocery Store",Non-Refrigerated Warehouse,"27,271",Supermarket/Grocery Store,"5,706",Distribution Center,"4,473",,79,23.4,22.4,71.6,68.4,"876,958","838,949",0,"247,023","842,878",341,"34,115",0,7.69,0.11,No,,Compliant,,,27,,22,"19,584"
29310,2015,Multifamily LR (1-4),Low-Rise Multifamily,MT BAKER VILLAGE APTS 4,7954000005,"2541 29TH AVE S
SEATTLE, WA 98144
(47.57961979, -122.2948436)",2,SOUTHEAST,1960,1,4,"21,200",0,"21,200",Multifamily Housing,Multifamily Housing,"21,200",,,,,,87,24.3,26.9,76.3,84.6,"515,025","571,104",0,"150,945","515,047",0,0,0,3.59,0.06,No,,Compliant,,,38,,42,"17,919"
29312,2015,Multifamily LR (1-4),Low-Rise Multifamily,MT BAKER VILLAGE APTS 6,7954000005,"2555 29TH AVE S
SEATTLE, WA 98144
(47.57961979, -122.2948436)",2,SOUTHEAST,1960,1,4,"21,200",0,"21,200",Multifamily Housing,Multifamily Housing,"21,200",,,,,,85,24.8,27.2,77.9,85.5,"525,987","577,264",0,"154,158","526,009",0,0,0,3.67,0.07,No,,Compliant,,,38,,42,"17,919"
29315,2015,Multifamily LR (1-4),Low-Rise Multifamily,MT BAKER VILLAGE APTS 9,7954000005,"2580 29TH AVE S
SEATTLE, WA 98144
(47.57961979, -122.2948436)",2,SOUTHEAST,1960,1,4,"20,365",0,"20,365",Multifamily Housing,Multifamily Housing,"20,365",,,,,,,27.4,29.7,86.1,93.4,"558,546","605,493",0,"163,701","558,569",0,0,0,3.89,0.07,No,,Compliant,,,38,,42,"17,919"
29448,2015,Multifamily LR (1-4),Low-Rise Multifamily,BROADWAY AND PINE,1129500010,"1531 BROADWAY
SEATTLE, WA 98122
(47.61497879, -122.32119751)",3,EAST,2006,1,4,"74,202",0,"74,202","Multifamily Housing, Parking, Retail Store",Multifamily Housing,"45,834",Parking,"21,854",Retail Store,"10,972",,100,25.2,27.1,66.8,72.6,"1,432,778","1,537,829",0,"321,257","1,096,173","3,367","336,651",0,25.52,0.28,No,,Compliant,,,8,,11,"19,578"
29550,2015,NonResidential,Large Office,605 5TH AVE S,8809700040,"605 5TH AVE S
SEATTLE, WA 98104
(47.5973694, -122.3277466)",2,DOWNTOWN,2000,1,11,"268,130",0,"268,130",Office,Office,"268,130",,,,,"2016, 2015, 2014, 2013, 2012, 2010, 2009, 2008",89,58.1,58.1,182.1,182.1,"15,571,642","15,583,794",0,"4,553,063","15,535,696",366,"36,591",0,110.24,0.16,No,,Compliant,,,27,,22,"18,379"
29551,2015,NonResidential,Small- and Mid-Sized Office,625 5TH AVE S,8809700040,"625 5TH AVE S
SEATTLE, WA 98104
(47.59725206, -122.3277466)",2,DOWNTOWN,2000,1,11,"68,452",-2,"68,454","Bank Branch, Office",Office,"61,665",Bank Branch,"6,787",,,"2016, 2015",81,53.6,58.3,168.4,182.9,"3,670,298","3,988,260",0,"1,075,703","3,670,451",0,0,0,25.59,0.14,No,,Compliant,,,27,,22,"18,379"
29552,2015,NonResidential,Large Office,705 UNION STATION,8809700040,"705 5TH AVE S
SEATTLE, WA 98104
(47.59642325, -122.32774191)",2,DOWNTOWN,2000,1,11,"273,185",0,"273,185",Office,Office,"281,566",,,,,"2016, 2015, 2010, 2009, 2008",89,49.6,49.6,155.8,155.8,"13,969,552","13,969,552",0,"4,094,241","13,970,130",0,0,0,97.39,0.14,No,,Compliant,,,27,,22,"18,379"
29612,2015,NonResidential,K-12 School,THE VILLA ACADEMY - MAIN BLDG & GYM,1025049038,"5001 NE 50TH ST
SEATTLE, WA 98105
(47.66437501, -122.2718132)",4,NORTHEAST,1924,1,3,"97,500",0,"97,500",K-12 School,K-12 School,"97,500",,,,,,97,37.1,47.3,58,70.5,"3,612,830","4,613,391",0,"261,096","890,897","27,220","2,721,970",0,150.77,1.51,No,,Compliant,,,55,,48,"18,383"
29788,2015,NonResidential,Small- and Mid-Sized Office,QUEEN ANNE SQUARE WEST (2013),7015350000,"220 W MERCER ST
SEATTLE, WA 98119
(47.62496806, -122.359705)",7,MAGNOLIA / QUEEN ANNE,1982,1,5,"54,015","97,325","-43,310",Office,Office,"54,015",,,,,,65,64,64,200.9,200.9,"3,455,247","3,455,247",0,"1,012,675","3,455,391",0,0,0,24.09,0.17,No,,Compliant,,,50,,40,"19,575"
29792,2015,Multifamily LR (1-4),Low-Rise Multifamily,JEFFERSON SQUARE APARTMENTS,7579200260,"4100 SW EDMUNDS ST
SEATTLE, WA 98116
(47.55989777, -122.3846207)",1,SOUTHWEST,1987,1,3,"79,052","24,000","55,052","Multifamily Housing, Office, Parking",Multifamily Housing,"77,552",Parking,"24,000",Office,"1,500",,,24.4,27.6,76.5,86.8,"1,925,018","2,184,054",0,"564,190","1,925,097",0,0,0,13.42,0.07,No,,Compliant,,,1,,50,"18,795"
30207,2015,Multifamily MR (5-9),Mid-Rise Multifamily,JOULE,6850700260,"523 BROADWAY E
SEATTLE, WA 98102
(47.623695, -122.321487)",3,EAST,2009,1,6,"436,196","149,657","286,539",Multifamily Housing,Multifamily Housing,"224,347",,,,,,76,34.6,36.5,99.4,105.3,"7,762,038","8,185,004",0,"1,985,156","6,773,633","9,887","988,684",0,99.73,0.16,No,,Compliant,,,8,,5,"18,376"
30571,2015,Multifamily LR (1-4),Low-Rise Multifamily,AGNES LOFTS,6003500245,"1433 12TH AVE
SEATTLE, WA 98122
(47.61377916, -122.31688902)",3,EAST,2007,1,3,"32,881",0,"32,881","Multifamily Housing, Non-Refrigerated Warehouse, Office, Restaurant",Multifamily Housing,"20,680",Non-Refrigerated Warehouse,"4,758",Restaurant,"4,653",,,57.1,57.1,149.8,149.8,"1,962,435","1,962,435",0,"432,894","1,477,094","4,854","485,402",0,36.08,0.9,No,,Compliant,,,8,,11,"19,578"
30847,2015,Multifamily MR (5-9),Mid-Rise Multifamily,PRESCOTT WALLINGFORD APARTMENTS,8029850000,"3920 STONE WAY N
SEATTLE, WA 98103
(47.65484244, -122.3424089)",4,LAKE UNION,2012,1,6,"198,233","61,582","136,651","Fitness Center/Health Club/Gym, Multifamily Housing, Parking, Restaurant",Multifamily Housing,"130,697",Parking,"54,650",Fitness Center/Health Club/Gym,"15,417","2015, 2014",95,38.1,39.2,86.7,87.8,"5,647,146","5,806,538",0,"969,119","3,306,770","23,405","2,340,513",0,147.36,0.67,No,,Compliant,,,61,,3,"18,377"
31167,2015,Multifamily HR (10+),High-Rise Multifamily,ALTO APARTMENTS LLC - (2014),656000400,"311 CEDAR ST
SEATTLE, WA 98121
(47.61725106, -122.34837448)",7,DOWNTOWN,2011,1,17,"176,043","34,959","141,084","Multifamily Housing, Parking",Multifamily Housing,"158,099",Parking,"35,533",,,,91,36.4,40.1,85.6,91.5,"5,747,645","6,341,821",0,"1,050,804","3,585,492","21,623","2,162,300",0,139.83,0.71,No,,Compliant,,,56,,9,"19,576"
31187,2015,Multifamily MR (5-9),Mid-Rise Multifamily,ELEMENT 42,2301550000,"2641 42ND AVE SW
SEATTLE, WA 98116
(47.58002758, -122.38529071)",1,SOUTHWEST,2011,1,5,"63,597",0,"63,597","Multifamily Housing, Parking",Multifamily Housing,"63,597",Parking,"11,550",,,,90,32.5,33.4,72.6,73.5,"2,065,554","2,124,887",0,"342,978","1,170,291","8,953","895,312",0,55.71,0.8,No,,Compliant,,,41,,49,"18,795"
32429,2015,NonResidential,Mixed Use Property,FIRST AND UNION,6094500000,"1411 1ST AVE
SEATTLE, WA 98101
(47.60809489, -122.33945645)",7,DOWNTOWN,1985,1,13,"42,000",0,"42,000","Enclosed Mall, Manufacturing/Industrial Plant, Office, Other - Restaurant/Bar",Other - Restaurant/Bar,"16,684",Manufacturing/Industrial Plant,"12,500",Enclosed Mall,"11,473",,98,184.2,182.3,417,414.8,"7,768,294","7,688,921","2,359,521","1,271,443","4,338,344","10,706","1,070,611",0,269.23,5.97,No,,Compliant,,,14,,30,"18,081"
32454,2015,Multifamily MR (5-9),Mid-Rise Multifamily,EAGLES APARTMENTS,2141290000,"706 UNION ST
SEATTLE, WA 98101
(47.61071138, -122.33231507)",7,DOWNTOWN,1925,1,5,"37,804",0,"37,804",Multifamily Housing,Multifamily Housing,"37,804",,,,,,58,69.9,83.1,103.1,117.6,"2,641,404","3,141,037",0,"157,545","537,566","21,039","2,103,861",0,115.48,2.99,No,,Compliant,,,14,,31,"18,081"
33254,2015,Multifamily LR (1-4),Mixed Use Property,Merrill Gardens at the University,7174800169,"5300 24TH AVE NE
SEATTLE, WA 98105
(47.66723089, -122.30187669)",4,NORTHEAST,2008,1,4,"257,248","79,507","177,741","Multifamily Housing, Parking, Retail Store, Senior Care Community",Senior Care Community,"119,826",Multifamily Housing,"95,512",Parking,"79,507",,100,22.9,23.7,58,58.9,"5,481,995","5,677,284",0,"1,141,459","3,894,820","15,873","1,587,336",0,111.45,0.37,Yes,,Compliant,,,60,,47,"18,383"
33289,2015,NonResidential,Large Office,BAY VISTA BUILDING,586400000,"2815 2ND AVE
SEATTLE, WA 98121
(47.61709719, -122.35177651)",7,DOWNTOWN,1982,1,24,"119,701",0,"119,701","Office, Retail Store",Office,"102,878",Retail Store,"16,823",,,,62,74.2,74.2,232.9,232.9,"8,878,186","8,878,186",0,"2,602,048","8,878,556",0,0,0,61.89,0.2,No,,Compliant,,,5,,9,"19,576"
