the_geom,lng,year_built,electricity_use_grid_purchase_and_generated_from_onsite_renewab,energy_star_score,portfolio_manager_id,water_use_all_water_sources_kgal,district_steam_use_kbtu,site_eui_kbtu_ft2,philadelphia_building_id,property_name,the_geom_webmercator,geom_address,fuel_oil_2_use_kbtu,number_of_buildings,property_floor_area_buildings_and_parking_ft,postal_code,natural_gas_use_kbtu,notes,total_ghg_emissions_mtco2e,primary_property_type_epa_calculated,lat,source_eui_kbtu_ft2
0101000020E6100000F0F23C04CACA52C0E09AB52D6DFA4340,-75.168580112,1963,13682645.4,38,3911181,16211.1,9350522.1,93.4,883721000,Embassy Suites,0101000020110F0000983DF3039CEB5FC1E23C742EB8895241,1776 benjaman franklin Parkway,Not Available,1,266512,19103,Not Available,,2560.6,Hotel,39.9564568650001,219.9
0101000020E6100000686A58DAA9CE52C008EDABFE8AFD4340,-75.229116999,1994,6045982.1,Not Available,3694574,372.5,Not Available,69,521034500,Overbrook Shop,0101000020110F00009168D1BF30F25FC11A67F54C2C8D5241,5320 West Jefferson Street,Not Available,1,200000,19131,7760680.6,,1177.5,Other - Public Services,39.980804285,135.7
0101000020E61000006C2CCF5362CF52C078B9D9A3A0F34340,-75.2403764269999,1995,11228544,63,1973980,1692.6,Not Available,283,882090000,Shop Rite of Island Avenue,0101000020110F00002B4A05196AF35FC187AC2B7430825241,2946 Island Avenue,Not Available,1,59502,19153,5613154.7,,1719.9,Supermarket/Grocery Store,39.9033398450001,691.6
0101000020E6100000604D0F515FCF52C0A0AC952C8EF34340,-75.240192666,1999,4191099.5,71,2344012,12,Not Available,45.9,882148910,3964,0101000020110F00009C38D3FB64F35FC13F128E021C825241,3000 Island Avenue,Not Available,1,91313,19153,Not Available,,530.7,Retail Store,39.902776311,144.1
0101000020E61000003C2D8A4797C052C090D6D77BB00C4440,-75.0092333649999,1959,3176885.6,75,3633532,458.3,Not Available,43,884268000,United Refrigeration Inc. Warehouse 90,0101000020110F00003D5B6E6A49DA5FC1BD600FBAF99D5241,11451 Roosevelt Blvd.,Not Available,1,163386,19154,3844813.6,,606.4,Distribution Center,40.0991358570001,85.8
0101000020E61000000CFD80F83AC852C0200717586B014440,-75.128599287,1985,7273667.5,80,3583474,14858.2,Not Available,68.3,786309550,Edison,0101000020110F0000E63DAA5A43E75FC188A19A6F78915241,151 W LUZERNE ST,Not Available,1,316000,19140,14317945.9,,1681,K-12 School,40.011088382,119.9
0101000020E6100000F4FC12ECFDCA52C0C07EDA0BB9044440,-75.171748179,1905,2279495.8,46,3512103,93,Not Available,70.5,883377060,20606,0101000020110F0000E948AD2EF4EB5FC1B797916122955241,100 E ARMAT ST,Not Available,1,64668,19144,Not Available,,288.7,Other,40.036897165,221.4
0101000020E610000070AC605BCCCA52C0C82D661ED5F94340,-75.168722958,1975,48660715.7,63,1440658,12376.5,11986082.2,92.3,883051500,"United Plaza Lease, L.P.",0101000020110F00002223A6FD9FEB5FC1AC5E5EB50F895241,30 South 17th Street,Not Available,1,699896,19103,Not Available,,7223.5,Office,39.951816368,254.6
0101000020E6100000B84AD2904CCA52C088D580F7C4F94340,-75.1609232,2010,2601406.4,62,3137016,3289.1,Not Available,61.2,886717500,Connelly House,0101000020110F0000CEEBAEECC6EA5FC1D6FF53D0FD885241,1212 Ludlow St,Not Available,1,60000,19107,1068123.9,,358.3,Residence Hall/Dormitory,39.9513234500001,154.8
0101000020E6100000A431EAF2B7CA52C038DEBA5BCCFA4340,-75.167477349,1984,25508965,Not Available,3780992,19911.2,Not Available,70,881435700,Watermark at Logan Square,0101000020110F000051875F537DEB5FC1E80302A4218A5241,2 Franklin Town Blvd,Not Available,1,508400,19103,6318909.9,,3565.8,Multifamily Housing,39.9593615210001,190.6
0101000020E610000030A9372980CB52C01892DACBC3F94340,-75.179697327,1925,6156582.1,90,3417370,1194,Not Available,37.6,883039105,2401 Walnut,0101000020110F000050BAF667D1EC5FC167395984FC885241,2401 Walnut Street,Not Available,1,163836,19103,Not Available,,779.7,Office,39.9512877290001,118
0101000020E6100000941A58C972C952C0A822127B24024440,-75.147631012,1953,1501677.2,Not Available,3958716,1563.5,Not Available,59.3,881448300,Sacred Heart Home,0101000020110F00001F5C300155E95FC15FD750BC45925241,1315 W. Hunting Park Avenue,Not Available,0,57600,19140,1914098.6,,291.8,Other,40.0167383040001,116.8
0101000020E61000000CA1AA3F8BCB52C008798ADD3D014440,-75.180374066,1975,5198212.7,15,3330915,2163.1,Not Available,109.4,784188400,Randolph CTE,0101000020110F000028EE5A3DE4EC5FC16695BE0146915241,3101 HENRY AVE,0,1,121579,19129,8096747.8,,1088,K-12 School,40.009700482,204.2
0101000020E610000074328120F5C452C098FDE15164FF4340,-75.0774613629999,1950,1922691.7,9,3892829,809.8,Not Available,29.4,884209600,4219 Richmond St,0101000020110F000059FB3631B4E15FC118A3D9F9388F5241,4219 Richmond St,Not Available,1,65490,19137,5090.3,,243.8,Non-Refrigerated Warehouse,39.995249019,92.3
0101000020E610000060CBCAADCBC952C00080F3E7BDF94340,-75.153056572,1853,,Not Available,1571993,,Not Available,,883249500,Mellon Independence Center,0101000020110F0000E1484EFFEBE95FC14E95C1FDF5885241,701 Market Street,Not Available,1,810000,19106,Not Available,,,Other,39.951107973,
0101000020E6100000C0E3B23C95CD52C0608DF57237FB4340,-75.21223371,1965,1845053.7,29,3330804,1094.7,Not Available,78.5,783206951,Locke,0101000020110F000069A1B6E35AF05FC105D4744D988A5241,4550 HAVERFORD AVE,4077084.5,1,77000,19104,125672.1,,542.9,K-12 School,39.9626296710001,130.4
0101000020E6100000EC00E57578CA52C0B0C62A29A0F74340,-75.163602327,1925,900806.9,55,3330835,747,Not Available,92.5,781092000,Jackson,0101000020110F00007D92FB7B11EB5FC1794BA0DE9D865241,1213 S. 12 ST,Not Available,1,58000,19147,4464352,,351,K-12 School,39.9345752200001,129.6
0101000020E6100000247CECB7C1C152C010BE1B6B7C094440,-75.027448636,1965,8696802.4,56,3696571,766.4,Not Available,54.5,884226000,Deb,0101000020110F00005EE02B5844DC5FC157B9E4606B9A5241,9401 Blue Grass Road,Not Available,1,258760,19114,5394247.1,,1387.6,Distribution Center,40.0741094480001,127.4
0101000020E61000003038B442BDCE52C0A860293FE7F94340,-75.2303015479999,1918,33370932.9,100,2492942,14733.6,Not Available,122.3,774005000,Mercy Philadelphia Hospital,0101000020110F0000F93613B751F25FC1B193E5CA23895241,501 South 54th Street,0,1,613550,19143,41510202.5,,6439.6,Hospital (General Medical & Surgical),39.95236959,242.1
0101000020E61000000C1FD9A8A3C252C0104F235895024440,-75.041238987,1956,395958.5,Not Available,3686050,487.5,Not Available,19.7,884351865,NATIONAL GREYHOUND ADOPTION PROGRAM,0101000020110F00003747CD20C4DD5FC1A82D3AE6C2925241,6801 NEW STATE ROAD,Not Available,0,66786,19135,919809.6,,98.9,Other,40.0201826260001,33.1
0101000020E61000000C562C1650CB52C0404B051F07FA4340,-75.176763099,1909,2932360.5,Not Available,3970936,858.7,1982704.8,71.3,772525500,College of Physicians,0101000020110F0000A3F035BF7FEC5FC1E0865A1B47895241,19 S. 22nd Street,Not Available,1,68967,19103,Not Available,,546.9,Museum,39.953342321,168.1
0101000020E61000001C31E251D6CA52C07065D41271FA4340,-75.169331046,1983,13562191.6,11,2436917,41138.9,11692341.4,261.5,883720500,Four Seasons Hotel Philadelphia,0101000020110F000099A0F0E9B0EB5FC17BAE3D7FBC895241,One Logan Square,Not Available,1,330000,19103,27350751.3,,9456.4,Hotel,39.956575731,366.3
0101000020E61000005041A34631CF52C0E0C8260DF6F54340,-75.237382564,1940,1405061.6,Not Available,3859685,1280.7,Not Available,36.3,884100500,5000 PASCHALL AVENUE ASSOCIATES,0101000020110F0000B8B266C716F35FC11A6237F2C5845241,5000 paschall avenue,Not Available,1,110000,19143,2585494,,315.1,Manufacturing/Industrial Plant,39.921571392,64.8
0101000020E6100000F84027C171C752C018DECC859D014440,-75.116318024,1955,21908465.6,Not Available,3929883,10009.7,Not Available,198.5,884052400,Philadelphia Cheesesteak Company,0101000020110F000042DF7391EDE55FC1AE41E513B0915241,520 E. Hunting Park Avenue,Not Available,1,136000,19124,5082834.1,,3044.2,Manufacturing/Industrial Plant,40.01261971,545.1
0101000020E6100000E4257B5B3BCD52C0289C197437F94340,-75.206747885,1920,2005814.5,Not Available,3696900,193,Not Available,28.7,773499500,4140 Woodland,0101000020110F0000F3DE3D38C2EF5FC1A92A7E0961885241,4140 Woodland Ave,Not Available,1,70000,19104,0,,254,College/University,39.947004807,90
0101000020E61000007CBB8E661CCF52C0002F29677D064440,-75.2361084359999,2000,640016.1,98,3800034,34,Not Available,9.1,884083200,21808-Philadelphia / Ridge AVE,0101000020110F0000C377F151F3F25FC125F9263918975241,7571 Ridge Avenue,Not Available,1,70581,19128,Not Available,,81,Non-Refrigerated Warehouse,40.0507019950001,28.5
0101000020E61000004C91ABA782C952C068B41199C3034440,-75.148599546,1916,12788858.4,Not Available,4096299,8136.6,Not Available,187.3,,"Urban Outfitters, Inc. - Building #007, 025, 543",0101000020110F00003F5D75F56FE95FC13837DF1F12945241,5000 S. 15th Street,Not Available,3,212892,19103,27077056,,3056.5,Office,40.0294066750001,322.2
0101000020E6100000FC9A0252A8C552C07028EC7768054440,-75.088398459,2000,564696.2,100,3800033,69,Not Available,5.5,884220900,23216-Philadelphia / Oxford AVE,0101000020110F0000A7E4FA91E4E25FC14AF841FBE4955241,6225 Oxford Ave,Not Available,1,103528,19111,Not Available,,71.5,Non-Refrigerated Warehouse,40.0422506240001,17.1
0101000020E610000078A05FA54CC852C070FA1AB9D6014440,-75.1296781,1970,264303.1,65,3892303,414,Not Available,51.2,884042149,Esperanza Center,0101000020110F0000B58A9C6061E75FC1EAAAE281EF915241,191-201 W Hunting Park Ave,Not Available,1,29000,19140,1219647.4,,98.2,Worship Facility,40.0143653280001,72.8
0101000020E6100000BC3AA67243CA52C0E838255D89F94340,-75.16036669,1960,990849.2,Not Available,4056370,105.4,Not Available,495.4,883403000,12th & Sansom,0101000020110F00001B68DB6FB7EA5FC1CF19EBC7BB885241,123 s 12th st,Not Available,1,78000,19107,Not Available,,125.5,Parking,39.949504512,1555.6
0101000020E6100000201B3433D4C252C020D3BADDB0074440,-75.044201661,2002,7864025.4,75,1260373,830,Not Available,220.8,882067000,07725-Pennypack Circle,0101000020110F0000C28B379416DE5FC13D6F19616D985241,8200 Roosevelt Blvd,Not Available,1,50256,19152,3232300.2,,1167.4,Supermarket/Grocery Store,40.060085026,558.9
0101000020E6100000B07F033272C652C07051A1E5B9004440,-75.1007199319999,1950,1253439.1,Not Available,3954287,302.2,Not Available,43.8,884110150,Bachmann Industries,0101000020110F0000539DAA793BE45FC19DB8E2ADB3905241,1400 East Erie Avenue,Not Available,2,115105,19124,3783861.9,,359.5,Distribution Center,40.005673126,68.7
0101000020E61000000078D631D8CA52C058F8F6C55DFA4340,-75.169445476,1988,74267025,75,1485534,15205.7,Not Available,91.9,883061805,154-TWO LOGAN SQUARE,0101000020110F00007EC23019B4EB5FC10C6DE41CA7895241,100 NORTH 18TH STREET,Not Available,1,808040,19103,Not Available,,9405,Office,39.9559867340001,288.6
0101000020E6100000ACE87DB392CA52C018415921BAF94340,-75.1652039269999,1920,4690947.3,Not Available,3958808,766,Not Available,50.4,883324400,"Sunny Spring, LLC",0101000020110F0000BE677F0E3EEB5FC1B92CDECEF1885241,1424 Chestnut St,Not Available,0,93000,19102,Not Available,,594,Retail Store,39.9509927450001,158.4
0101000020E610000088424C3BD5C952C0E0173AF016FB4340,-75.153639626,1900,701458.7,Not Available,3960850,542.4,Not Available,7.8,884027115,Penn Dion,0101000020110F0000DB4C3E39FCE95FC1C75A4C47748A5241,915 Spring Garden Street,Not Available,1,90000,19123,Not Available,,88.8,Other,39.961637524,24.5
0101000020E6100000D8B5D87B5EC852C098C0F54729034440,-75.1307668319999,1950,563675.7,100,3892825,9,Not Available,21.7,776251000,401 East Roosevelt Blvd,0101000020110F0000D4B139AD7FE75FC14448DFF766935241,401 East Roosevelt Blvd,Not Available,1,73983,19120,1044249.1,,126.8,K-12 School,40.024697299,38.7
0101000020E610000064670E9FADC552C088277F5AB9054440,-75.088722004,1996,11930068.2,23,3893742,2319.7,Not Available,273.3,882842425,Shop Rite Oxford Ave.,0101000020110F00001F340F93EDE25FC18AA8EAB63E965241,6301 Oxford Ave,Not Available,1,63342,19111,5383919.8,,1796.5,Supermarket/Grocery Store,40.0447190400001,680.6
0101000020E610000068831689DECB52C02890F51B40FA4340,-75.185457489,1989,9983675.8,Not Available,3762549,12479,5060198.5,117.2,774525000,"27,27A-LeBow / CAT Engineering",0101000020110F0000EC5DEFB571ED5FC16E85063F86895241,3100-16 Market Street,Not Available,2,128347,19104,Not Available,,1712.3,College/University,39.9550814580001,291.7
0101000020E6100000047FEFD183CA52C0786A0F9776F94340,-75.164295658,1930,3491547.4,49,3597476,1658.7,596437.8,82.4,883026005,215 S. Broad,0101000020110F0000523C95C724EB5FC1B9B773FBA6885241,215 S. Broad St.,Not Available,1,50456,19107,67843.6,,498.6,Office,39.9489315820001,232.9
0101000020E6100000406917EF41CD52C030632F5394034440,-75.207149289,1904,45275431.6,74,1516994,20362.8,Not Available,74.7,883002510,Curtis Center,0101000020110F0000B0FB0564CDEF5FC1B99514B1DD935241,601 Walnut St.,Not Available,1,885786,19106,20866896.8,,6841,Office,40.027964018,185.2
0101000020E610000054A82E13D7C152C040760A6B83034440,-75.028752132,1960,176826.6,Not Available,3849554,383.8,Not Available,2.8,884255000,Gershel Family Real Estate,0101000020110F0000262FDC9E68DC5FC13AC597F0CA935241,7400 State Road,Not Available,1,65000,19136,7485.7,,22.8,Manufacturing/Industrial Plant,40.0274480630001,8.7
0101000020E610000014E6B12428CF52C038C2C8564D044440,-75.236825155,1800,213476420.3,Not Available,3974305,217164.7,Not Available,2523,884084504,PaperWorks Industries Inc,0101000020110F0000E7882B4407F35FC1A2CCFBE7AA945241,5000 Flat Rock Road,Not Available,60,530000,19127,1123733030,,86672.8,Manufacturing/Industrial Plant,40.0336101990001,3491
0101000020E6100000FC36F8B399C952C0C85C767B15064440,-75.1500062869999,1973,2968849.4,15,3330966,1113.6,Not Available,82.9,785259000,Prince Hall,0101000020110F000056F2B51B97E95FC133B2D8ECA4965241,6101-6167 N GRATZ,3417340,1,79000,19141,163623.8,,638.3,K-12 School,40.047530587,163.9
0101000020E6100000487EAD1323CA52C090BE473FD2F94340,-75.158390922,1916,16067285.4,Not Available,3619725,5203.4,3599831.1,48.3,883017900,Girard Square (North),0101000020110F000087129A7380EA5FC1C40DEE860C895241,1100-1142 Market St. and 34 S. 11th St.,Not Available,2,407605,19107,Not Available,,2353.4,Office,39.9517287350001,134.4
0101000020E61000001CC6C01487CD52C02874796E7FF94340,-75.211369694,1885,2447387.3,Not Available,3788376,,Not Available,77.3,773594600,HMS SCHOOL,0101000020110F000035AC13D842F05FC147B4FDC6B0885241,4400 Baltimore ave,Not Available,0,80000,19104,3740611.6,,508.4,Other - Education,39.949201402,145.2
0101000020E6100000783472693EC952C0C0222A87E8F44340,-75.14443432,1985,7406029.2,Not Available,3795645,2609.2,Not Available,188.7,781326600,"Global Auto Processing Services, Inc.",0101000020110F00006E5D860AFCE85FC1A30F9D7D9B835241,4 East Oregon Ave,Not Available,2,72000,19148,6177064.3,,1319.5,Distribution Center,39.9133461910001,413.1
0101000020E6100000A8E0E0A077CA52C0809B4009DA094440,-75.16355154,2006,8571797,Not Available,3637455,603.9,Not Available,94.5,775107300,Everett Richardson,0101000020110F0000C744271210EB5FC14B0B3249D39A5241,2800 West Cheltenham Avenue,Not Available,1,125000,19150,3239354.8,,1257.4,Worship Facility,40.076966435,242.5
0101000020E61000009827187A96CA52C0B040830688F94340,-75.1654343829999,1927,6911804.4,63,3642348,2326.3,1548929.9,78.3,883039500,1420 Walnut,0101000020110F00005C8C5E7844EB5FC192FB534CBA885241,1420 Walnut Street,Not Available,1,108000,19102,Not Available,,1012.4,Office,39.949463667,218.2
0101000020E61000009C6D724EE5C452C0A86DF88774FF4340,-75.076495754,2011,4252447.3,66,3656455,713.6,Not Available,46.6,882126005,Franklin Towne Charter Elementary School,0101000020110F00007DC3C85199E15FC17976ADF24A8F5241,4259 Richmond Street,Not Available,1,110000,19137,874482,,584.9,K-12 School,39.9957437480001,129.7
0101000020E61000002473A5FED7CA52C0883E77D384F94340,-75.1694332709999,1928,,Not Available,4142321,,Not Available,,883421000,Penn Warwick Garage,0101000020110F0000F5903CC2B3EB5FC175CAEFC0B6885241,1708-16 Chancellor St,Not Available,1,50000,19103,Not Available,,,Parking,39.949366029,
0101000020E61000006C69F50867C952C0F0940F8DA3F94340,-75.1469137569999,1971,14338411.4,Not Available,3773931,773.8,3811142.8,238.2,883011500,WTXF TV,0101000020110F000068B4240B41E95FC126FAFCCAD8885241,330 Market Street,Not Available,1,84596,19106,Not Available,,2153.2,Other - Technology/Science,39.950303681,651.2
0101000020E6100000A809A9A828C952C030699D6F46FD4340,-75.1431066179999,1983,11049748.4,14,3851366,1318.8,Not Available,117.2,884080210,Honor Foods,0101000020110F0000C6BC6117D7E85FC1C6412B50E08C5241,1801 North 5th Street,Not Available,1,94500,19122,29394.6,,1400.9,Refrigerated Warehouse,39.978712036,367.5
0101000020E61000009892AF7B40CA52C04884C6E6BFFF4340,-75.160185739,1940,268228.9,86,3882229,177.1,Not Available,8.3,111210310,ttfop,0101000020110F00006861AE66B2EA5FC110FF85819E8F5241,2901 N 18th st,Not Available,1,59301,19132,208563.5,,45.1,Non-Refrigerated Warehouse,39.998043868,18.4
0101000020E610000014193375D6CA52C01828FDE51C014440,-75.1693394659999,1917,20974754.8,46,3849500,4936.9,Not Available,102.4,883380850,Temple University Health System,0101000020110F00002384ED25B1EB5FC1CF8FB27321915241,2450 W. Hunting Park Avenue,Not Available,1,238493,19129,3452122.4,,2839.4,Office,40.008694409,291.4
0101000020E6100000A49C76CB8ACF52C0385E9BA9EAF94340,-75.242846361,1904,1093555.9,31,3330783,2505.5,Not Available,89,783087800,Bryant,0101000020110F00007B80EFD5AEF35FC1855BB49327895241,6001 CEDAR AVE,Not Available,1,94235,19143,7296592.8,,525.7,K-12 School,39.9524738320001,117.7
0101000020E610000018048848AECA52C000D8076640F94340,-75.16688741,2002,4788810.2,Not Available,3637445,1834.6,Not Available,432,883423600,Avenue of the Arts,0101000020110F00003C3F62E86CEB5FC1C43956F26A885241,1501 Spruce Street,Not Available,1,243057,19102,2673519.6,,748.3,Parking,39.9472777880001,1033.1
0101000020E6100000B49E298DBBCE52C028F3814A40F34340,-75.23019723,2005,1553064.3,Not Available,3858153,162.1,Not Available,48.9,884167016,DHL/PHL,0101000020110F00009FF0DDCF4EF25FC133F854C9C5815241,7600 Holstein Ave,Not Available,0,,19153,3177108.6,,365.3,Not Available,39.900399507,85
0101000020E6100000D0467FAC23CA52C010ABE92ED4F94340,-75.1584273569999,1984,42694321.9,81,1467329,11458.7,Not Available,78.2,883308700,ARAMARK Tower,0101000020110F0000AE5B2E7781EA5FC117990AAC0E895241,1101 Market Street,Not Available,1,759072,19107,16667185,,6291.3,Office,39.9517878190001,199.7
0101000020E61000007810C0D573C852C0B0B1D5FCB0FD4340,-75.1320700049999,1950,1428945.6,92,3967891,81.5,Not Available,24.3,884346250,Produce Garden,0101000020110F000066E59CF1A3E75FC159084069568D5241,2041 - 2055 Coral Street,Not Available,1,58740,19125,Not Available,,181,Refrigerated Warehouse,39.981963734,76.4
0101000020E610000010C4E6D46FCA52C020A932B73BFA4340,-75.163075662,1896,3670090.5,68,3876067,2027.2,2941227,62.2,883023400,centralized comprehensive human services,0101000020110F0000A21DC9D302EB5FC183AFD76081895241,112 north Broad St,Not Available,1,106218,19102,Not Available,,725.2,Medical Office,39.9549473760001,141.8
0101000020E6100000581389442CC752C0A0EFAB35FEFE4340,-75.1120768869999,1929,5432040.5,43,3330738,1089.4,Not Available,91.5,786145800,Mastbaum CTE,0101000020110F000088F2B18977E55FC1FD0D53C7C78E5241,3116 FRANKFORD AVE,Not Available,1,221000,19134,14779821.4,,1472.3,K-12 School,39.9921328630001,147.4
0101000020E6100000A4D690F292C952C028DF86C727FA4340,-75.149593965,1998,13874406.7,91,1452163,3274.2,Not Available,73.2,771523010,American College of Physicians Headquarters,0101000020110F000067F224A28BE95FC100923E4A6B895241,190 N. Independence Mall West,Not Available,1,322610,19106,5912962,,2070.8,Office,39.954338971,184.2
0101000020E6100000B8FC9367BAC952C080669F8013FB4340,-75.152002234,1946,3725610.6,Not Available,3682893,2273.9,Not Available,46.6,883523020,Philadelphia Traffic Court,0101000020110F00001DECBAA7CEE95FC118ECA478708A5241,800 Spring Garden St,Not Available,0,80000,19123,Not Available,,471.8,Courthouse,39.961532667,146.2
