electricity_use_kbtu,objectid,street_address,property_name,opa_account_num,postal_code,num_of_buildings,year_built,primary_prop_type_epa_calc,total_floor_area_bld_pk_ft2,portfolio_manager_id,natural_gas_use_kbtu,fuel_oil_o2_use_kbtu,steam_use_kbtu,energy_star_score,site_eui_kbtuft2,source_eui_kbtuft2,water_use_all_kgal,total_ghg_emissions_mtco2e,notes
5338265.1,5467,8350 EXECUTIVE AVE,8350 Executive Drive Associates,884170400,19153,1,1998,Food Service,67050,4580141,1869118.5,,,,107.5,279.3,498.8,691.5,
2898242.5,5488,100 E HUNTING PARK AVE,Fleet Shop 134,882021300,19124,1,1968,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",59962,4830331,6156114.4,,,,151,259.6,229.2,659.4,
1516273.4,5489,2525-45 MASTER ST,Fleet Shop 258 / WHS,782326200,19121,1,1970,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",59962,4830333,3530617.6,,,,84.2,141.2,135.8,361.4,
6186365.4,5500,7406 GERMANTOWN AVE,New Covenant Church of Philadelphia,775165500,19119,13,1893,Mixed Use Property,331000,3912172,24841812.9,,,,93.7,137.5,4235.8,2005.7,
3054422.4,5503,11500 E ROOSEVELT BLVD,Metals USA,884242000,19116,1,1966,Manufacturing/Industrial Plant,85000,3916373,232594.2,,,,38.7,115.7,166.8,362.6,
6511413,5390,701-15 N BROAD ST,Salvation Army Divisional Headquarters,771065001,19123,3,1970,Mixed Use Property,97500,3881229,2503565.2,,,,92.5,236.7,935.1,879.7,
3220536.6,5397,1030-38 RACE ST,Stephen Pang,883430000,19107,1,1985,Parking,108108,3883003,2621840.4,,,,54,119,3197,508.6,
1309714.3,5398,2050 BYBERRY RD,Ardex Laboratories Inc,884235500,19116,1,1968,Manufacturing/Industrial Plant,75440,3883890,1914892.8,,,,42.7,81.2,1381,251.9,
12040030.2,5400,4231-61 N 5TH ST,Esperanza,777591400,19140,1,1930,Adult Education,261073,3884096,2808019,,,,56.9,156.1,1297.8,1529.9,
3780107,5402,4101 FRANKFORD AVE,Boulevard/Unity District,883087200,19124,1,1950,Other - Public Services,52642,3884224,1219208.6,,,,95,249.8,876.5,498.3,
4117246.8,5404,4001-35 FORD RD,Bala Nursing & Rehabilitation Center,881446500,19131,1,1988,Senior Care Community,44101,3884250,46568.8,,,,94.4,294.3,70.1,459.2,
30637757.2,5408,2900 W QUEEN LN,DUMed-Queen Lane Campus,774010200,19129,1,1988,College/University,262839,3885006,25070552.4,,,,211.9,466.2,9868.6,4845.1,
5706471.1,5409,1427-33 VINE ST,DUMed-1427 Vine Street Building,772028000,19102,1,1940,College/University,77304,3885150,1027011.2,,,,87.1,245.7,1568.3,709,
5512266.8,5410,219-25 N BROAD ST,DUMed-219 North Broad St,771004500,19102,1,1955,College/University,88962,3885158,1449847.8,,,,78.3,211.7,1589.8,709.2,
6493718.4,5412,200-10 S 24TH ST,Walnut Bridge Parking & Storage,884055850,19103,1,1913,Parking,156616,3885307,11012.2,,,,101,316.7,1241.1,745.3,
11210723.1,5421,3400 S LAWRENCE ST,Samuels and Son Seafood,884153505,19148,1,2009,Food Sales,151054,3891122,217598,,,,187.2,580.3,14478.9,1255.2,
911959.4,5426,775 S CHRISTOPHER COLUMBUS BLVD,Pier 38 South/40 South,884018736,19148,2,1930,Non-Refrigerated Warehouse,715000,3891490,1746985.1,,,,3.7,6.6,3129.6,197.4,
9323883.7,5427,501 UNIVERSITY AVE,Medical Exam Building,783532000,19104,1,1970,Mixed Use Property,85000,4830337,1033287.6,,,,121.8,357.2,766.8,1124.1,
3508604,5366,9903 BUSTLETON AVE,Sloane Honda,882174600,19115,3,1957,Parking,254184,3859682,3575626.8,,,,111.5,232.5,1212.4,592.3,
1853398.4,5367,5000 PASCHALL AVE,5000 PASCHALL AVENUE ASSOCIATES,884100500,19143,1,1940,Manufacturing/Industrial Plant,110000,3859685,2933781,,,,43.5,80.9,1212.1,368.4,
7006716,5564,220-24 S BROAD ST,Bellevue Associates,883427500,19102,1,1989,Fitness Center/Health Club/Gym,93000,3959844,1727083.5,,,,93.9,256.1,7138.2,895.3,
1033233.8,5565,2190 HORNIG RD,Finishing Trades Institute,778495000,19116,1,1988,Adult Education,98000,3959886,1972053.6,,,,38.5,68.1,160.2,223.2,
787216.6,5569,1509 E ERIE AVE,castor,882120009,19124,1,1945,Retail Store,60000,3962326,759240,,,,25.8,54.5,36.7,130.6,
560156.6,5573,5101-49 UNRUH AVE,Mar Vick Bren INC,884180500,19135,1,1950,Non-Refrigerated Warehouse,125000,3963466,0,,,,4.5,14.1,38.4,64.2,
859407.7,5581,13451 DAMAR DR,13451 Damar Drive,884244700,19116,1,1996,Non-Refrigerated Warehouse,66600,3965369,206800,,,,16,43.8,166.1,109.5,
1245200.9,5584,2233-47 W ALLEGHENY AVE,Allegheny Business Center,884558100,19132,1,1915,Adult Education,87756,3965468,2046886.4,,,,37.5,69,13.3,246.9,
5381573.6,5588,1710-50 N 15TH ST,ECEC,777573005,19122,1,2000,College/University,58020,3966438,13022.3,,,,211.9,417,50.2,1007.2,
67873.5,5595,11620 CAROLINE RD,11620 Caroline Rd.,884270000,19154,1,1970,Non-Refrigerated Warehouse,70814,3966799,401222.3,,,,6.6,9,167.8,29.1,
11627591,5601,1513-41 RACE ST,Magee Rehabilitation Hospital,772046000,19102,1,1981,Other - Specialty Hospital,146912,3971353,5204659.7,,,,114.6,285.7,6474.8,1566.3,
196575556,5603,5000 FLAT ROCK RD,PaperWorks Industries Inc,884084504,19127,60,1800,Manufacturing/Industrial Plant,530000,3974305,1129140955,,,,2501.4,3401.6,2377938.2,81780.4,
1559864,5605,2100 KUBACH RD,"fmi direct mail advertising, inc",884233850,19116,1,2000,Mailing Center/Post Office,60000,3975948,1170441.4,,,,45.5,102.1,201.5,241.1,
420202.1,5607,1511-37 N 26TH ST,Eastern Electrical Liquidators,884100600,19121,2,1800,Non-Refrigerated Warehouse,100000,3977234,207914.5,,,,6.3,15.4,68,59.2,
4369680.2,5612,2027-35 LOCUST ST,ADR 2031 Locust LP,881029000,19103,1,1929,Multifamily Housing,103000,6057772,77050870.9,,,,790.5,918.7,3186.7,4577.3,
4940381.5,5613,7107 OLD YORK RD,York Nursing & Rehabilitation Center,881447800,19126,3,1964,Senior Care Community,92445,6064454,11675961.7,,,,190.4,318.2,15910.7,1168.2,
1367318.1,5623,1701 S 28TH ST,Anthony Wayne Senior Housing,886900850,19145,1,2004,Other - Lodging/Residential,79200,5533978,1970525.7,,,,42.1,80.3,561,256.3,
232361533.2,5507,1500-30 SPRING GARDEN ST,1500 Spring Garden,883026600,19130,1,1948,Office,1205490,3944259,728019.6,,,,200.5,628.3,8759.8,26685.8,
660953.2,5509,3700 N 20TH ST,Locker Room Self Storage,884069000,19140,1,2007,Self-Storage Facility,95459,3949158,157060,,,,8.6,23.5,34.7,84.1,
19914813.6,5517,1930 S BROAD ST,Constitution Health Plaza,773010000,19145,5,1920,Medical Office,289700,3952478,66143124.1,,,,311.8,478.2,4026.9,5797,
1218374.4,5518,1400-18 E ERIE AVE,Bachmann Industries,884110150,19124,2,1950,Distribution Center,115105,3954287,1660654.9,,,,25,48.4,31.2,227.9,
3704009.2,5519,2900 GRANT AVE,S. Walter Packaging,884224500,19114,1,1965,Manufacturing/Industrial Plant,135000,3954376,1470748.5,,,,38.3,97.6,646.4,502.9,
7489715.3,5521,12301-75 ACADEMY RD,Parkwood Shopping Center,882078060,19154,5,1964,Strip Mall,360537,3954640,5765196.7,,,,181,403.9,3639.3,1165.1,
1823565.9,5526,3901-39 G ST,3901 G street,884114000,19124,1,1950,Distribution Center,108000,3955149,1475014.7,,,,30.5,67.4,149.4,287.5,
2813.5,5543,2180 HORNIG RD,PEI-Genesis,883095110,19116,2,1987,Other,20000,3958205,298019.9,,,,15,16.1,109.4,16.2,
7000035.3,5550,33 N BROAD ST,Masonic Temple,771032200,19107,1,1868,Mixed Use Property,195058,3980474,9204701.2,,,,83.1,162.2,1073.7,1291.7,
3324113,5551,3950 D ST,Hoffman Hall,881439700,19124,1,1919,Prison/Incarceration,60160,3981473,4973053,,,,137.9,260.3,9744.1,645.4,
1784450.8,5559,204 S 12TH ST,204 S 12TH ST,882568700,19107,1,1929,Other,60000,3988160,165712.8,,,,32.5,96.3,1671.7,213.4,
2885845.4,5560,7400 HOLSTEIN AVE,7400 Holstein Ave.,884167024,19153,1,2003,Other,52800,3989162,999636.2,,,,73.6,191.5,161.6,384,
2647856.7,5561,4300 MONUMENT RD,Methodist Home for Children,881445900,19131,9,1900,Mixed Use Property,114073,3989764,3685606.7,,,,55.5,106.8,4583.9,499.4,
459845.5,5562,1333 RHAWN ST,Fox Chase,884222525,19111,1,2005,Self-Storage Facility,71945,3989904,259714.7,,,,10,23.9,360.1,66.5,
34206528.3,5661,11681 E ROOSEVELT BLVD,PepsiCo,884269000,19154,2,1970,Manufacturing/Industrial Plant,225000,5932350,26778599.4,,,,271,602.3,95708.8,5345.1,
7195580.4,5670,2100 HORNIG RD,"2100 Hornig Road Associates, LP",884233810,19116,1,1990,Food Sales,89190,5943557,404139.6,,,,85.2,258.1,595.5,846.7,
6077502.2,5719,1818-20 SPRING GARDEN ST,Spring Garden Towers,881561625,19130,1,1979,Multifamily Housing,194062,5015858,14856.3,,,,31.4,98.4,6423.4,913.9,
2063983.6,5760,3451 EDGEMONT ST,3450 Salmon st,884199700,19134,1,1910,Manufacturing/Industrial Plant,100000,5248296,864097.2,,,,29.3,73.9,225.2,274.9,
12659512.9,5773,3325-95 FOX ST,Queen Lane WTP,784161405,19129,1,1953,Drinking Water Treatment & Distribution,110000,5018303,9129331.5,,,,198.1,448.5,28371,1936.7,
382489.3,5786,6371 KEYSTONE ST,Tacony,884177795,19135,1,2005,Self-Storage Facility,58500,3989965,258676.5,,,,11,25.2,0.1,57.6,
475909.9,5787,4123 G ST,Juniata,884114205,19124,1,2005,Self-Storage Facility,59850,3989966,254351.4,,,,12.2,29.4,6.7,68.1,
521581.9,5788,6208 GERMANTOWN AVE,Germantown,884926200,19144,1,2005,Self-Storage Facility,67500,3989967,272886.7,,,,11.8,28.5,22.5,74.3,
763096.2,5789,1221-25 N BROAD ST,Temple,884571850,19122,1,2007,Self-Storage Facility,56873,3989968,277261.4,,,,18.3,47.2,11.4,102.2,
571606.2,5790,1499 66TH AVE,Oak Lane,884332560,19126,1,2006,Self-Storage Facility,67500,3989969,220079.4,,,,11.7,30,818.7,77.2,
563182,5791,3300 FRANKFORD AVE,Frankford,884202501,19134,1,2007,Self-Storage Facility,63000,3989970,278281.4,,,,13.4,32.7,9.8,79.4,
731283.4,5792,777 MAYFAIR ST,CubeSmart - Mayfair Street,884119600,19124,1,2005,Self-Storage Facility,99236,3993418,338366,,,,10.8,26.7,24.1,101.8,
942394.4,5696,7000 N BROAD ST,Windsor Terrace Apts,881053500,19126,1,1966,Multifamily Housing,54332,6024216,3024237.5,,,,73,112.9,2734.9,265.2,
23457500,5701,1849 WALNUT ST,1849 ADR Walnut Street LP,881025000,19103,1,1925,Multifamily Housing,127292,6040279,4627978.3,,,,220.6,616.8,4868.9,2848,
3247169.7,5644,1020-84 N DELAWARE AVE,1020-1080 N. Delaware Ave.,883365000,19125,1,1905,Other,152784,5895579,2113354.7,,,,35.1,81.3,2954.8,484.6,
4554709.5,5647,1419-27 ARCH ST,1425 Arch Street,885876140,19103,1,1909,Office,90085,5904300,195145.2,,,,52.7,161,9219.7,532.7,
32074393.4,5648,3300 HENRY AVE,Falls Center,881136900,19129,6,1920,Other,884471,5907418,5499265.8,,,,56,158.8,8007.9,3970.4,
15575524.1,5653,9910 FRANKFORD AVE,Morrell Plaza Shopping Center: Morrell Plaza,882139500,19114,1,2008,Strip Mall,103251,5917122,314621,,,,153.9,476.9,7506,1802.9,
41859883.2,5857,2701 RED LION RD,"Quaker Valley Foods, Inc.",884288000,19114,1,1974,Food Service,250000,4057814,750826.8,,,,170.4,528.9,3967.1,4683.4,
9486.4,5859,7890 PENROSE AVE,Hawthorn Suites Philadelphia Airport,883742050,19153,5,1994,Hotel,100000,4495651,2740203.8,,,,27.5,29.1,3420.4,146.6,
5946566.7,5861,1400 S CHRISTOPHER COLUMBUS BLVD,RIVERVIEW PLAZA 17,882055250,19147,1,1991,Movie Theater,77700,4508016,652000,,,,84.9,249.1,1696,716.6,
1653062.8,5862,2701-25 E TIOGA ST,2701 E Tioga st,884191590,19134,1,1910,Manufacturing/Industrial Plant,93000,4517968,1268433.7,,,,34.4,76.7,1549.2,250.7,
552993076,5880,8500 ESSINGTON AVE,Main Airport Terminal Complex,773300001,19153,1,1925,Parking,7757470,5033707,288027281.6,,,,227.1,550.4,178154,78715.5,
23286.2,5886,211 S CHRISTOPHER COLUMBUS BLVD,Independence Seaport Museum,781052550,19106,1,1995,Museum,100383,4066664,2080952.6,,,,21,22.5,158117.1,113.1,
3916324.3,5903,1605-27 SANSOM ST,The Sansom,881547010,19103,1,2013,Multifamily Housing,85032,4975230,34499.6,,,,46.5,145,3102.1,451,
1820598.8,5911,1515 LOCUST ST,Chelsea Condo,888035710,19102,1,1950,Multifamily Housing,55000,5036358,881794,,,,49.1,120.8,637.2,255.6,
2517793.3,5920,1200 E ERIE AVE,1200 E. Erie Avenue,884110000,19124,1,1925,Mixed Use Property,150000,4082877,3193027.9,,,,38.1,75.1,1136.5,458.3,
3773672,5803,6300 GREENE ST,Wesley Enhanced Living At Stapeley,881436600,19144,2,1909,Residential Care Facility,176920,5020503,17360102.2,,,,119.5,170,2473.8,1340.7,
4589252.6,5827,1700-22 N BROAD ST,1700 N. BROAD,777505000,19121,1,2000,College/University,84360,4475654,40603.8,,,,94.8,214.5,1096,724.3,
96798.8,5829,2101 E VENANGO ST,Active Radiator Building 2,884201700,19134,1,1950,Manufacturing/Industrial Plant,75000,4479411,6493357.1,,,,87.9,95,471.6,356,
708793.5,5831,5400 EADOM ST,Pride Capital LLC,884212501,19137,1,1930,Self-Storage Facility,160000,4479932,600985.5,,,,8.2,17.9,145.2,113.2,
7127876.1,5837,2701-99 BELMONT AVE,Belmont WTP,783042600,19131,1,1965,Drinking Water Treatment & Distribution,95000,4964607,10720245.4,,,,191.8,358.1,1554,1414.6,
3628969.1,5844,12 COBBS CREEK PKWY,Cobbs Creek Rec Center & Ice Rink,783097300,19139,1,1904,Ice/Curling Rink,66000,5030078,1180627.2,,,,72.9,191.4,277,478.9,
4723279.4,5849,2112-50 N BROAD ST,JAMES S. WHITE HALL,881299170,19122,1,2000,Other,145419,5032265,2931698.3,,,,52.6,123.2,6049.5,697.4,
2633588.7,5949,1300-38 BELMONT AVE,Devon/Belmont LLC,884220000,19104,1,1950,Self-Storage Facility,150000,4096072,1923162,,,,30.4,68.6,18.7,404.2,
29323751.6,5951,1500 KITTY HAWK AVE,"Urban Outfitters, Inc. - Building #003, 007, 012, 015, 025, 543",788007700,19103,3,1916,Office,325133,4096299,22011022.7,,,,157.9,354.3,7974.1,4531.9,
4816201.8,5952,2900A S 20TH ST,The Kinderman Family LP,884095070,19145,1,1940,Manufacturing/Industrial Plant,234365,4096807,584302.6,,,,23,67.1,1564.8,583.4,
3603614.5,5953,7777 BREWSTER AVE,7777 Brewster Avenue,884165500,19153,2,1978,Non-Refrigerated Warehouse,107076,4096814,3058516.3,,,,62.2,135.7,750,575.7,
646513.6,6008,7133R E ROOSEVELT BLVD,HLK GROUP,882074108,19149,1,1987,Supermarket/Grocery Store,101078,5050240,349046.3,,,,19.5,46.9,141.7,92.7,
10590305.5,6009,4201 AVENUE OF THE REPUBLIC,Please Touch Museum,783172370,19131,1,1876,Museum,152175,5050384,5942950.3,,,,108.6,259.5,2115,1490.5,
1219251.2,6021,1321-25 N 5TH ST,"1325 Associates, LP",881006901,19122,1,1900,Multifamily Housing,58236,4930434,26992.9,,,,21.4,66.2,1083.4,136.7,
1034679.8,6037,7520 STATE RD,Northeast Treatment Center,777591500,19136,1,1950,Office,52924,5052903,1262015.9,,,,43.4,86.4,163.6,181.8,
2766416.8,6039,330 OREGON AVE,Burlington Coat Factory,882087505,19148,1,1982,Other - Mall,147000,5053754,361312.6,,,,39.1,113.3,186.1,336.4,
843605.7,6056,1300-20 E JOHNSON ST,Johnson Court Apartments,881094500,19138,4,1946,Multifamily Housing,65338,5026904,6180098.7,,,,107.5,139.9,4557.6,421.8,
8122088.6,6061,8401 E ROOSEVELT BLVD,Wesley Enhanced Living Pennypack Park,881449300,19152,1,1931,Senior Care Community,216320,4998410,10368692.1,,,,85.5,168.2,14193.9,1482.2,
2777231.5,6082,6050 OVERBROOK AVE,Overbrook Campus,881125675,19131,5,1891,College/University,84311,5027052,1640573.9,,,,52.4,123.9,2792.5,405.6,
6396810.8,5974,2198 HORNIG RD,PAID Hornig Rd,883095100,19116,1,1980,Manufacturing/Industrial Plant,55000,5045083,783399.7,,,,130.5,380.2,903.9,775.2,
83692.7,5979,2101 E VENANGO ST,Active Radiator,884201700,19134,1,1921,Manufacturing/Industrial Plant,65000,4099796,4745935.8,,,,74.3,80.7,258.7,261.7,
2033977.8,5992,219 E WILLOW GROVE AVE,The Residences at 219,881045003,19129,5,1954,Multifamily Housing,85000,4928569,1555622.8,,,,42.2,94.4,11342,315.9,
456679.8,5993,4701-23 WALNUT ST,The Verona Apartments,881215700,19143,1,1947,Multifamily Housing,58656,4928659,1519450.5,,,,33.7,51.6,6971.2,133.1,
2947316,5929,4231-41 LOCUST ST,Fairfax Apartments,881121500,19104,1,1928,Multifamily Housing,144000,4920204,1258680.8,,,,29.2,73.4,8803.2,404.9,
3744274.2,5938,3301-59 N 15TH ST,ONTARIO WEST PKG GAR,777574550,19140,1,2000,Parking,482002,5036991,1047805.3,,,,9.9,26.7,81.8,485,
1055161,5940,7701 BUSTLETON AVE,7701 Bustleton,881170000,19152,1,1963,Multifamily Housing,64768,5037171,5935410.2,,,,107.9,147.4,3674.4,432.3,
1661664.1,6142,1201-21 WASHINGTON AVE,U-Haul Moving and Storage of South Philadelphia (1201-21),884005170,19147,1,1907,Self-Storage Facility,99140,4142072,796007.4,,,,24.8,61.1,48.1,232.8,
212833.7,6146,3100-36 C ST,FTPA Storage Kensington LLC,884523500,19134,1,1970,Self-Storage Facility,57387,5029386,297050.2,,,,8.9,17.1,7.5,39.4,
767700,6148,335 E PRICE ST,FTPA Storage Germantown LLC,884246030,19144,1,1950,Self-Storage Facility,53021,5029398,2722711.8,,,,65.8,99.4,291,229.8,
1351774,6158,5515 WISSAHICKON AVE,Marchwood Realty Co LP,881062500,19144,1,1929,Multifamily Housing,85000,5010910,5213907,,,,77.2,114.3,3219.1,432,
318039.8,5502,3800 JASPER ST,3800 Jasper Street,884847405,19124,3,1919,Other,74120,3914011,,,,,4.3,13.5,345.1,36.5,
2049997.8,6185,760 S 42ND ST,Goodman Hall,881822480,19104,1,1986,College/University,65820,4943439,737488.8,,,,42.4,109.6,1720.3,274.3,
782241.9,6210,557 CHURCH LN,Penn Lee Apartments,881057500,19144,1,1941,Multifamily Housing,56184,4943452,2337433.1,,,,55.5,87.4,2906.2,213.9,
12802039,6216,9201 N DELAWARE AVE,Baxter WTP 9001,885749160,19136,1,1959,Drinking Water Treatment & Distribution,232000,4954850,14697907.5,,,,118.5,239.8,532090.3,2248.8,
2190504,6084,3480 W SCHOOL HOUSE LN,Philadelphia University (Raven Hill Dorms),775506010,19144,3,1950,College/University,96254,5027213,4034231.8,,,,64.7,115.5,2769,465.5,
2906586.9,6085,3464 W SCHOOL HOUSE LN,Philadelphia University (Ronson Dorms),881451110,19144,1,1950,College/University,67370,5027215,1289784.6,,,,62.3,155.6,5265,401.8,
5449298.4,6088,1330-36 CHESTNUT ST,"Treeco Manor, LP",882497400,19107,1,1930,Other - Mall,81423,5027418,1807298.8,,,,89.1,233.5,11688.9,720.9,
12139524.1,6089,1100 W MONTGOMERY AVE,The View at Montgomery,881147221,19122,1,2014,Other - Lodging/Residential,322000,5027448,5151458.3,,,,53.7,135.2,10692.1,1665.8,
11503397.6,6093,101 N 34TH ST,"20,22-Calhoun & Towers Hall",881822850,19104,2,1972,Residence Hall/Dormitory,225970,5002154,162870.4,,,,51.6,160.6,5615.6,1327.9,
2597589,6122,739-43 S 16TH ST,Scottish Rite Tower,881000170,19146,1,1996,Multifamily Housing,69705,5003717,3430198.5,,,,86.5,168.7,4022.4,480.1,
69401.4,5102,1100 FLAGSHIP DR,Building 611,788044100,19112,1,1942,Non-Refrigerated Warehouse,215800,3644128,,,,,0.3,1,32,8,
2445320.3,6136,9990 VERREE RD,Allegheny Valley School,881449000,19115,1,1970,Other - Education,60000,5096479,4387318.9,,,,113.9,204.7,3620.9,513.5,
1431895.3,6140,1135 WASHINGTON AVE,U-Haul Moving and Storage of South Philadelphia (1135),884005160,19147,1,1907,Self-Storage Facility,70200,4139950,1242724.2,,,,38.1,82.6,74.5,230.2,
,5157,6801 NEW STATE RD,NATIONAL GREYHOUND ADOPTION PROGRAM,884351865,19135,1,1956,Other,66786,3686050,772945.6,,,,11.6,12.2,321.9,41.1,
,5510,2095 E WILLARD ST,Richmond Mills LP: 2095,884843600,19134,1,1905,Other,77930,3950672,7681992.9,,,,98.6,103.5,2444.4,408,
13780593.7,5249,5675 RISING SUN AVE,Rising Sun Plaza,882086000,19120,1,1979,Strip Mall,811980,3772884,,,,,56.6,177.7,3723.1,1580.4,
57838006.2,4689,2000 KUBACH RD,1192-Nortech,874990011,19116,1,1990,Mixed Use Property,178190,1182097,,,,,465.7,1462.4,12293.7,6632.8,
101011270.5,4799,3601 S BROAD ST,Wells Fargo Center,788020600,19148,1,1996,Other,825000,3064021,,,,,122.4,384.5,39203.3,11583.9,
2546039.2,4934,78 S PIER,Pier 78 South,884463820,19148,1,1930,Non-Refrigerated Warehouse,362000,3891494,,,,,7,22.1,1416.4,292,
82975.4,4921,2709-11 N BROAD ST,2709 N. BROAD STREET,882286600,19132,1,1923,Mixed Use Property,60000,3569992,,,,,1.4,4.3,237.1,9.5,
46073600.8,5014,3400L S BROAD ST,Lincoln Financial Field,788023020,19148,1,2003,Stadium (Open),166611,3638081,,,,,276.5,868.3,12722.9,5283.7,
2388420.1,5046,6701-07 ESSINGTON AVE,Pacifico Ford,882167505,19153,1,1970,Automobile Dealership,55000,3633488,,,,,43.4,136.4,198.6,273.9,
139875.5,5052,3501 CEDAR ST,Kawin LLC,882059600,19134,2,1983,Strip Mall,97261,3635022,,,,,2.7,8.4,5.4,15.5,
648758.7,4931,101-13 S JUNIPER ST,164-JUNIPER STREET PARKING GARAGE,883404500,19103,1,2007,Parking,56997,3579262,,,,,11.4,35.7,24.2,74.4,
8564505.6,5168,716-30 SPRUCE ST,700 Duncan Building,883102000,19106,6,1979,Parking,184383,3689468,,,,,103.6,325.3,2058,982.2,
55977.3,5173,8875 RIDGE AVE,Colonial Village Townhomes,881091000,19128,1,1980,Multifamily Housing,71040,3690946,,,,,0.8,2.5,3.5,6.4,
1166202.2,5193,1416-18 CHESTNUT ST,MidTown Garage,883421500,19102,1,1984,Parking,110000,3773802,,,,,11.9,37.5,10.9,133.7,
131890.9,5201,2150 E WESTMORELAND ST,Westmoreland 2150 LP,884201450,19096,1,1929,Non-Refrigerated Warehouse,53000,3774259,,,,,2.5,7.8,21.1,14.6,
2407408.9,5208,1201-11 WALNUT ST,12th and Walnut,883408500,19102,1,1979,Parking,233571,3736473,,,,,146.9,461.2,1471.8,276.1,
3611281.3,5210,2601 TRENTON AVE,"Charles Jacquin et Cie., Inc.",884104340,19125,5,1970,Manufacturing/Industrial Plant,200000,3751437,,,,,18.1,56.7,4089.6,414.1,
891110.7,5218,116 FOUNTAIN ST,Manayunk Self Storage,884083300,19127,2,1903,Self-Storage Facility,106000,3760060,,,,,8.4,26.4,54.7,98.9,
1444916.8,5107,4300 WISSAHICKON AVE,"Altomare Precast, Inc.",884131500,19129,1,1910,Manufacturing/Industrial Plant,146508,3657531,,,,,9.9,31,622.3,160.3,
4061112.5,5117,401 DOMINO LN,"Penn Beer Distributors, Inc.",884630430,19128,1,1972,Mixed Use Property,178420,3666305,,,,,30,94.2,5.9,465.7,
5944048.6,5138,2520 S CHRISTOPHER COLUMBUS BLVD,PECO Oregon Shops,884138051,19148,1,1955,Other - Utility,155863,3707307,,,,,38.1,119.7,0.6,681.7,
578466.7,5074,5331-37 N 10TH ST,Philly Gum Factory,884217000,19141,2,1960,Office,171042,3680056,,,,,3.4,10.6,444.2,64.2,
34689804,5082,1625 CHESTNUT ST,The Shops at Liberty Place,882862100,19103,1,1990,Enclosed Mall,144660,3681741,,,,,240,753.2,11822.4,3980.2,
